timestamp;buyer;seller;symbol;currency;price;quantity
556200;;;INTARIAN_PEPPER_ROOT;XIRECS;13549;3
556700;;;INTARIAN_PEPPER_ROOT;XIRECS;13552;8
556900;;;ASH_COATED_OSMIUM;XIRECS;9986;2
557000;;;INTARIAN_PEPPER_ROOT;XIRECS;13564;3
557700;;;ASH_COATED_OSMIUM;XIRECS;9989;8
560300;;;ASH_COATED_OSMIUM;XIRECS;10006;6
561300;;;INTARIAN_PEPPER_ROOT;XIRECS;13557;3
563900;;;ASH_COATED_OSMIUM;XIRECS;10007;3
564900;;;INTARIAN_PEPPER_ROOT;XIRECS;13560;6
566100;;;INTARIAN_PEPPER_ROOT;XIRECS;13562;3
566600;;;ASH_COATED_OSMIUM;XIRECS;10007;7
566900;;;INTARIAN_PEPPER_ROOT;XIRECS;13560;3
567300;;;ASH_COATED_OSMIUM;XIRECS;9989;10
570200;;;INTARIAN_PEPPER_ROOT;XIRECS;13577;5
573200;;;ASH_COATED_OSMIUM;XIRECS;10007;3
574100;;;ASH_COATED_OSMIUM;XIRECS;10008;5
574200;;;ASH_COATED_OSMIUM;XIRECS;9992;2
574500;;;ASH_COATED_OSMIUM;XIRECS;9993;3
576600;;;INTARIAN_PEPPER_ROOT;XIRECS;13584;5
579800;;;INTARIAN_PEPPER_ROOT;XIRECS;13587;7
580300;;;INTARIAN_PEPPER_ROOT;XIRECS;13573;7
581500;;;ASH_COATED_OSMIUM;XIRECS;10012;2
582300;;;INTARIAN_PEPPER_ROOT;XIRECS;13572;5
583900;;;ASH_COATED_OSMIUM;XIRECS;10007;7
584000;;;ASH_COATED_OSMIUM;XIRECS;10010;8
584400;;;INTARIAN_PEPPER_ROOT;XIRECS;13595;4
585300;;;INTARIAN_PEPPER_ROOT;XIRECS;13578;5
590300;;;ASH_COATED_OSMIUM;XIRECS;10002;3
590400;;;INTARIAN_PEPPER_ROOT;XIRECS;13601;3
592000;;;INTARIAN_PEPPER_ROOT;XIRECS;13596;6
593800;;;INTARIAN_PEPPER_ROOT;XIRECS;13601;3
595000;;;ASH_COATED_OSMIUM;XIRECS;10008;2
600500;;;INTARIAN_PEPPER_ROOT;XIRECS;13593;6
600600;;;ASH_COATED_OSMIUM;XIRECS;9993;6
603100;;;ASH_COATED_OSMIUM;XIRECS;9992;3
605900;;;INTARIAN_PEPPER_ROOT;XIRECS;13599;3
607400;;;ASH_COATED_OSMIUM;XIRECS;9992;3
607800;;;ASH_COATED_OSMIUM;XIRECS;10010;5
610500;;;INTARIAN_PEPPER_ROOT;XIRECS;13603;5
611600;;;ASH_COATED_OSMIUM;XIRECS;9993;6
611900;;;ASH_COATED_OSMIUM;XIRECS;9989;5
612000;;;ASH_COATED_OSMIUM;XIRECS;10002;2
612300;;;INTARIAN_PEPPER_ROOT;XIRECS;13608;8
615600;;;ASH_COATED_OSMIUM;XIRECS;10009;5
620700;;;ASH_COATED_OSMIUM;XIRECS;10009;8
622900;;;ASH_COATED_OSMIUM;XIRECS;10013;4
623400;;;INTARIAN_PEPPER_ROOT;XIRECS;13631;6
624500;;;ASH_COATED_OSMIUM;XIRECS;9994;6
628900;;;ASH_COATED_OSMIUM;XIRECS;10006;6
629200;;;INTARIAN_PEPPER_ROOT;XIRECS;13622;4
631100;;;INTARIAN_PEPPER_ROOT;XIRECS;13624;6
632300;;;ASH_COATED_OSMIUM;XIRECS;10005;5
634200;;;ASH_COATED_OSMIUM;XIRECS;9986;2
634500;;;INTARIAN_PEPPER_ROOT;XIRECS;13642;6
636500;;;INTARIAN_PEPPER_ROOT;XIRECS;13629;5
637100;;;INTARIAN_PEPPER_ROOT;XIRECS;13644;6
639100;;;ASH_COATED_OSMIUM;XIRECS;10002;8
639300;;;INTARIAN_PEPPER_ROOT;XIRECS;13632;3
640000;;;INTARIAN_PEPPER_ROOT;XIRECS;13633;4
640200;;;INTARIAN_PEPPER_ROOT;XIRECS;13648;6
640600;;;ASH_COATED_OSMIUM;XIRECS;9991;3
641500;;;INTARIAN_PEPPER_ROOT;XIRECS;13645;5
642300;;;INTARIAN_PEPPER_ROOT;XIRECS;13650;4
643100;;;ASH_COATED_OSMIUM;XIRECS;10003;6
643100;;;INTARIAN_PEPPER_ROOT;XIRECS;13632;5
644500;;;ASH_COATED_OSMIUM;XIRECS;9999;6
645700;;;ASH_COATED_OSMIUM;XIRECS;9999;8
645800;;;ASH_COATED_OSMIUM;XIRECS;9980;2
646000;;;INTARIAN_PEPPER_ROOT;XIRECS;13657;4
647700;;;ASH_COATED_OSMIUM;XIRECS;10001;5
650800;;;ASH_COATED_OSMIUM;XIRECS;9994;4
653900;;;ASH_COATED_OSMIUM;XIRECS;9990;6
654800;;;ASH_COATED_OSMIUM;XIRECS;9991;6
656300;;;ASH_COATED_OSMIUM;XIRECS;9991;3
656600;;;INTARIAN_PEPPER_ROOT;XIRECS;13667;6
656900;;;ASH_COATED_OSMIUM;XIRECS;9990;10
658400;;;ASH_COATED_OSMIUM;XIRECS;10001;3
658400;;;ASH_COATED_OSMIUM;XIRECS;10007;9
660600;;;ASH_COATED_OSMIUM;XIRECS;10009;4
660600;;;INTARIAN_PEPPER_ROOT;XIRECS;13653;3
662600;;;INTARIAN_PEPPER_ROOT;XIRECS;13666;6
666800;;;ASH_COATED_OSMIUM;XIRECS;9991;4
667200;;;ASH_COATED_OSMIUM;XIRECS;9991;5
668400;;;ASH_COATED_OSMIUM;XIRECS;10005;2
668400;;;INTARIAN_PEPPER_ROOT;XIRECS;13676;4
670000;;;INTARIAN_PEPPER_ROOT;XIRECS;13677;7
672400;;;INTARIAN_PEPPER_ROOT;XIRECS;13665;3
673600;;;ASH_COATED_OSMIUM;XIRECS;9983;10
673600;;;INTARIAN_PEPPER_ROOT;XIRECS;13677;6
677200;;;ASH_COATED_OSMIUM;XIRECS;9981;4
677500;;;ASH_COATED_OSMIUM;XIRECS;9983;2
677700;;;INTARIAN_PEPPER_ROOT;XIRECS;13670;4
678000;;;INTARIAN_PEPPER_ROOT;XIRECS;13671;3
679600;;;ASH_COATED_OSMIUM;XIRECS;10001;5
681200;;;ASH_COATED_OSMIUM;XIRECS;10000;9
681900;;;ASH_COATED_OSMIUM;XIRECS;9991;3
681900;;;INTARIAN_PEPPER_ROOT;XIRECS;13689;7
683100;;;INTARIAN_PEPPER_ROOT;XIRECS;13690;4
683300;;;ASH_COATED_OSMIUM;XIRECS;10005;4
685400;;;ASH_COATED_OSMIUM;XIRECS;10006;7
687500;;;INTARIAN_PEPPER_ROOT;XIRECS;13680;4
687700;;;INTARIAN_PEPPER_ROOT;XIRECS;13683;7
688200;;;INTARIAN_PEPPER_ROOT;XIRECS;13699;3
689500;;;ASH_COATED_OSMIUM;XIRECS;10004;6
690100;;;INTARIAN_PEPPER_ROOT;XIRECS;13697;6
690400;;;INTARIAN_PEPPER_ROOT;XIRECS;13683;3
690500;;;INTARIAN_PEPPER_ROOT;XIRECS;13698;3
690600;;;INTARIAN_PEPPER_ROOT;XIRECS;13694;5
690700;;;ASH_COATED_OSMIUM;XIRECS;9986;5
691200;;;ASH_COATED_OSMIUM;XIRECS;9988;4
691800;;;INTARIAN_PEPPER_ROOT;XIRECS;13684;7
692200;;;INTARIAN_PEPPER_ROOT;XIRECS;13681;4
699900;;;ASH_COATED_OSMIUM;XIRECS;10010;6
700100;;;ASH_COATED_OSMIUM;XIRECS;10010;6
700700;;;ASH_COATED_OSMIUM;XIRECS;10013;6
700800;;;ASH_COATED_OSMIUM;XIRECS;9995;3
701000;;;INTARIAN_PEPPER_ROOT;XIRECS;13696;4
702100;;;INTARIAN_PEPPER_ROOT;XIRECS;13709;7
703000;;;INTARIAN_PEPPER_ROOT;XIRECS;13696;5
703500;;;ASH_COATED_OSMIUM;XIRECS;9997;4
704300;;;ASH_COATED_OSMIUM;XIRECS;9997;2
705400;;;ASH_COATED_OSMIUM;XIRECS;9996;7
708200;;;ASH_COATED_OSMIUM;XIRECS;9996;5
708800;;;INTARIAN_PEPPER_ROOT;XIRECS;13716;4
709100;;;ASH_COATED_OSMIUM;XIRECS;9998;6
710200;;;ASH_COATED_OSMIUM;XIRECS;10013;8
712500;;;ASH_COATED_OSMIUM;XIRECS;10013;5
714900;;;ASH_COATED_OSMIUM;XIRECS;10003;5
717400;;;INTARIAN_PEPPER_ROOT;XIRECS;13725;4
720800;;;ASH_COATED_OSMIUM;XIRECS;10014;4
722300;;;INTARIAN_PEPPER_ROOT;XIRECS;13726;4
723500;;;ASH_COATED_OSMIUM;XIRECS;9995;6
724700;;;INTARIAN_PEPPER_ROOT;XIRECS;13732;4
725700;;;ASH_COATED_OSMIUM;XIRECS;9993;8
726200;;;ASH_COATED_OSMIUM;XIRECS;9994;5
727400;;;INTARIAN_PEPPER_ROOT;XIRECS;13735;6
727600;;;INTARIAN_PEPPER_ROOT;XIRECS;13735;3
728600;;;INTARIAN_PEPPER_ROOT;XIRECS;13721;5
729100;;;ASH_COATED_OSMIUM;XIRECS;10012;8
729700;;;ASH_COATED_OSMIUM;XIRECS;9996;5
730400;;;ASH_COATED_OSMIUM;XIRECS;10013;6
730900;;;ASH_COATED_OSMIUM;XIRECS;9993;5
731200;;;ASH_COATED_OSMIUM;XIRECS;10012;9
733700;;;INTARIAN_PEPPER_ROOT;XIRECS;13741;3
734900;;;ASH_COATED_OSMIUM;XIRECS;9996;5
735200;;;ASH_COATED_OSMIUM;XIRECS;10015;5
736900;;;ASH_COATED_OSMIUM;XIRECS;10013;5
737500;;;INTARIAN_PEPPER_ROOT;XIRECS;13741;3
739500;;;ASH_COATED_OSMIUM;XIRECS;9997;10
739600;;;ASH_COATED_OSMIUM;XIRECS;10013;6
742000;;;ASH_COATED_OSMIUM;XIRECS;10017;5
742000;;;INTARIAN_PEPPER_ROOT;XIRECS;13737;8
743900;;;ASH_COATED_OSMIUM;XIRECS;9998;4
745600;;;ASH_COATED_OSMIUM;XIRECS;9998;6
746100;;;ASH_COATED_OSMIUM;XIRECS;9998;4
746100;;;ASH_COATED_OSMIUM;XIRECS;10016;8
750600;;;ASH_COATED_OSMIUM;XIRECS;9999;5
752300;;;ASH_COATED_OSMIUM;XIRECS;10009;4
753100;;;INTARIAN_PEPPER_ROOT;XIRECS;13764;7
754100;;;ASH_COATED_OSMIUM;XIRECS;10009;4
754400;;;ASH_COATED_OSMIUM;XIRECS;10009;5
755700;;;INTARIAN_PEPPER_ROOT;XIRECS;13748;7
755900;;;ASH_COATED_OSMIUM;XIRECS;10007;4
755900;;;INTARIAN_PEPPER_ROOT;XIRECS;13763;3
756600;;;ASH_COATED_OSMIUM;XIRECS;9992;6
756600;;;ASH_COATED_OSMIUM;XIRECS;9992;5
756900;;;ASH_COATED_OSMIUM;XIRECS;9991;5
757200;;;ASH_COATED_OSMIUM;XIRECS;9991;9
758700;;;ASH_COATED_OSMIUM;XIRECS;9991;6
763200;;;INTARIAN_PEPPER_ROOT;XIRECS;13774;4
763800;;;INTARIAN_PEPPER_ROOT;XIRECS;13771;6
763900;;;ASH_COATED_OSMIUM;XIRECS;9988;8
764100;;;ASH_COATED_OSMIUM;XIRECS;9988;6
764500;;;INTARIAN_PEPPER_ROOT;XIRECS;13757;5
766000;;;INTARIAN_PEPPER_ROOT;XIRECS;13770;4
770300;;;INTARIAN_PEPPER_ROOT;XIRECS;13763;4
771800;;;INTARIAN_PEPPER_ROOT;XIRECS;13775;6
775000;;;ASH_COATED_OSMIUM;XIRECS;9989;4
775500;;;INTARIAN_PEPPER_ROOT;XIRECS;13779;7
777200;;;ASH_COATED_OSMIUM;XIRECS;9999;10
777200;;;INTARIAN_PEPPER_ROOT;XIRECS;13770;5
780300;;;ASH_COATED_OSMIUM;XIRECS;10000;2
781100;;;INTARIAN_PEPPER_ROOT;XIRECS;13785;7
782500;;;ASH_COATED_OSMIUM;XIRECS;9999;7
783500;;;INTARIAN_PEPPER_ROOT;XIRECS;13776;4
785300;;;INTARIAN_PEPPER_ROOT;XIRECS;13774;3
787000;;;INTARIAN_PEPPER_ROOT;XIRECS;13791;6
787500;;;INTARIAN_PEPPER_ROOT;XIRECS;13780;4
788000;;;ASH_COATED_OSMIUM;XIRECS;10002;5
789900;;;ASH_COATED_OSMIUM;XIRECS;9984;2
791700;;;INTARIAN_PEPPER_ROOT;XIRECS;13787;6
792100;;;ASH_COATED_OSMIUM;XIRECS;9985;5
793700;;;ASH_COATED_OSMIUM;XIRECS;10000;10
793900;;;INTARIAN_PEPPER_ROOT;XIRECS;13801;4
796100;;;INTARIAN_PEPPER_ROOT;XIRECS;13800;5
796500;;;INTARIAN_PEPPER_ROOT;XIRECS;13789;5
796600;;;INTARIAN_PEPPER_ROOT;XIRECS;13800;7
796700;;;ASH_COATED_OSMIUM;XIRECS;9983;4
798600;;;INTARIAN_PEPPER_ROOT;XIRECS;13806;5
802000;;;ASH_COATED_OSMIUM;XIRECS;9995;5
802400;;;ASH_COATED_OSMIUM;XIRECS;9992;3
803100;;;ASH_COATED_OSMIUM;XIRECS;10002;5
805400;;;ASH_COATED_OSMIUM;XIRECS;9995;4
806200;;;ASH_COATED_OSMIUM;XIRECS;9986;2
806300;;;INTARIAN_PEPPER_ROOT;XIRECS;13795;7
806400;;;INTARIAN_PEPPER_ROOT;XIRECS;13817;3
809500;;;ASH_COATED_OSMIUM;XIRECS;9994;4
810900;;;ASH_COATED_OSMIUM;XIRECS;10009;2
811900;;;INTARIAN_PEPPER_ROOT;XIRECS;13804;6
813200;;;INTARIAN_PEPPER_ROOT;XIRECS;13806;3
815800;;;ASH_COATED_OSMIUM;XIRECS;10009;4
815900;;;INTARIAN_PEPPER_ROOT;XIRECS;13820;3
821100;;;ASH_COATED_OSMIUM;XIRECS;10004;8
823600;;;ASH_COATED_OSMIUM;XIRECS;10004;6
825200;;;INTARIAN_PEPPER_ROOT;XIRECS;13829;4
825700;;;INTARIAN_PEPPER_ROOT;XIRECS;13829;6
829800;;;INTARIAN_PEPPER_ROOT;XIRECS;13833;7
833100;;;ASH_COATED_OSMIUM;XIRECS;9993;5
833300;;;INTARIAN_PEPPER_ROOT;XIRECS;13822;7
833400;;;INTARIAN_PEPPER_ROOT;XIRECS;13826;3
835700;;;ASH_COATED_OSMIUM;XIRECS;10011;8
836800;;;ASH_COATED_OSMIUM;XIRECS;9992;7
837300;;;INTARIAN_PEPPER_ROOT;XIRECS;13845;3
839500;;;INTARIAN_PEPPER_ROOT;XIRECS;13847;6
839900;;;ASH_COATED_OSMIUM;XIRECS;10010;4
840900;;;INTARIAN_PEPPER_ROOT;XIRECS;13836;8
841500;;;ASH_COATED_OSMIUM;XIRECS;9993;6
842900;;;INTARIAN_PEPPER_ROOT;XIRECS;13835;3
843200;;;ASH_COATED_OSMIUM;XIRECS;10007;5
843500;;;ASH_COATED_OSMIUM;XIRECS;9991;5
844300;;;INTARIAN_PEPPER_ROOT;XIRECS;13848;7
844800;;;INTARIAN_PEPPER_ROOT;XIRECS;13840;5
845400;;;INTARIAN_PEPPER_ROOT;XIRECS;13841;7
845500;;;ASH_COATED_OSMIUM;XIRECS;10007;3
845800;;;ASH_COATED_OSMIUM;XIRECS;10007;3
846200;;;INTARIAN_PEPPER_ROOT;XIRECS;13839;4
846700;;;INTARIAN_PEPPER_ROOT;XIRECS;13854;6
847100;;;ASH_COATED_OSMIUM;XIRECS;10006;2
847200;;;INTARIAN_PEPPER_ROOT;XIRECS;13855;5
847500;;;ASH_COATED_OSMIUM;XIRECS;10007;8
847700;;;ASH_COATED_OSMIUM;XIRECS;10007;5
847800;;;ASH_COATED_OSMIUM;XIRECS;9990;7
848300;;;ASH_COATED_OSMIUM;XIRECS;9990;5
852000;;;ASH_COATED_OSMIUM;XIRECS;10008;6
852500;;;ASH_COATED_OSMIUM;XIRECS;9994;3
852700;;;ASH_COATED_OSMIUM;XIRECS;9994;3
854300;;;INTARIAN_PEPPER_ROOT;XIRECS;13862;3
857700;;;INTARIAN_PEPPER_ROOT;XIRECS;13850;4
858500;;;INTARIAN_PEPPER_ROOT;XIRECS;13851;6
859900;;;ASH_COATED_OSMIUM;XIRECS;9990;4
861900;;;INTARIAN_PEPPER_ROOT;XIRECS;13854;7
862000;;;ASH_COATED_OSMIUM;XIRECS;10004;2
864800;;;ASH_COATED_OSMIUM;XIRECS;10006;8
865000;;;ASH_COATED_OSMIUM;XIRECS;9990;6
868000;;;ASH_COATED_OSMIUM;XIRECS;9988;3
870000;;;INTARIAN_PEPPER_ROOT;XIRECS;13877;7
871100;;;ASH_COATED_OSMIUM;XIRECS;10005;5
871700;;;ASH_COATED_OSMIUM;XIRECS;9989;2
871900;;;ASH_COATED_OSMIUM;XIRECS;10005;2
874400;;;ASH_COATED_OSMIUM;XIRECS;9990;5
875400;;;ASH_COATED_OSMIUM;XIRECS;9990;5
875800;;;INTARIAN_PEPPER_ROOT;XIRECS;13868;3
877900;;;ASH_COATED_OSMIUM;XIRECS;9989;7
878000;;;INTARIAN_PEPPER_ROOT;XIRECS;13873;4
878400;;;ASH_COATED_OSMIUM;XIRECS;10004;5
881000;;;ASH_COATED_OSMIUM;XIRECS;9983;4
881200;;;INTARIAN_PEPPER_ROOT;XIRECS;13885;4
883700;;;INTARIAN_PEPPER_ROOT;XIRECS;13876;5
886000;;;INTARIAN_PEPPER_ROOT;XIRECS;13890;3
887000;;;INTARIAN_PEPPER_ROOT;XIRECS;13891;4
887700;;;ASH_COATED_OSMIUM;XIRECS;10004;6
887900;;;INTARIAN_PEPPER_ROOT;XIRECS;13880;4
889300;;;INTARIAN_PEPPER_ROOT;XIRECS;13897;4
891200;;;INTARIAN_PEPPER_ROOT;XIRECS;13899;7
892900;;;ASH_COATED_OSMIUM;XIRECS;10006;8
893400;;;ASH_COATED_OSMIUM;XIRECS;9990;4
898100;;;INTARIAN_PEPPER_ROOT;XIRECS;13893;8
899200;;;ASH_COATED_OSMIUM;XIRECS;10009;5
899500;;;INTARIAN_PEPPER_ROOT;XIRECS;13907;6
901500;;;ASH_COATED_OSMIUM;XIRECS;10009;8
902100;;;ASH_COATED_OSMIUM;XIRECS;9992;3
904900;;;ASH_COATED_OSMIUM;XIRECS;10007;3
905000;;;ASH_COATED_OSMIUM;XIRECS;9988;10
905300;;;ASH_COATED_OSMIUM;XIRECS;9991;4
907600;;;INTARIAN_PEPPER_ROOT;XIRECS;13915;6
907700;;;INTARIAN_PEPPER_ROOT;XIRECS;13919;7
909600;;;ASH_COATED_OSMIUM;XIRECS;9991;4
909900;;;ASH_COATED_OSMIUM;XIRECS;10008;8
911000;;;INTARIAN_PEPPER_ROOT;XIRECS;13904;5
911400;;;ASH_COATED_OSMIUM;XIRECS;10008;2
912600;;;ASH_COATED_OSMIUM;XIRECS;10011;3
912600;;;INTARIAN_PEPPER_ROOT;XIRECS;13920;7
914900;;;INTARIAN_PEPPER_ROOT;XIRECS;13926;5
917900;;;ASH_COATED_OSMIUM;XIRECS;10010;5
918600;;;INTARIAN_PEPPER_ROOT;XIRECS;13926;7
919200;;;ASH_COATED_OSMIUM;XIRECS;9995;3
920500;;;INTARIAN_PEPPER_ROOT;XIRECS;13928;4
920900;;;ASH_COATED_OSMIUM;XIRECS;10011;3
921100;;;INTARIAN_PEPPER_ROOT;XIRECS;13929;5
921200;;;ASH_COATED_OSMIUM;XIRECS;10010;10
922700;;;INTARIAN_PEPPER_ROOT;XIRECS;13930;3
922800;;;INTARIAN_PEPPER_ROOT;XIRECS;13915;7
923700;;;ASH_COATED_OSMIUM;XIRECS;9995;3
923800;;;ASH_COATED_OSMIUM;XIRECS;10005;4
927200;;;INTARIAN_PEPPER_ROOT;XIRECS;13931;3
928500;;;ASH_COATED_OSMIUM;XIRECS;9996;3
929100;;;ASH_COATED_OSMIUM;XIRECS;9995;4
929700;;;ASH_COATED_OSMIUM;XIRECS;10012;2
929900;;;INTARIAN_PEPPER_ROOT;XIRECS;13934;7
931000;;;ASH_COATED_OSMIUM;XIRECS;10001;5
932600;;;ASH_COATED_OSMIUM;XIRECS;10014;10
933700;;;INTARIAN_PEPPER_ROOT;XIRECS;13941;6
934300;;;ASH_COATED_OSMIUM;XIRECS;10012;3
935900;;;ASH_COATED_OSMIUM;XIRECS;9995;8
936600;;;INTARIAN_PEPPER_ROOT;XIRECS;13932;8
938100;;;INTARIAN_PEPPER_ROOT;XIRECS;13927;6
939100;;;ASH_COATED_OSMIUM;XIRECS;10011;2
939500;;;ASH_COATED_OSMIUM;XIRECS;10011;9
939600;;;ASH_COATED_OSMIUM;XIRECS;10011;6
942700;;;INTARIAN_PEPPER_ROOT;XIRECS;13938;3
946100;;;ASH_COATED_OSMIUM;XIRECS;9995;10
947900;;;INTARIAN_PEPPER_ROOT;XIRECS;13943;5
948000;;;INTARIAN_PEPPER_ROOT;XIRECS;13941;6
948200;;;INTARIAN_PEPPER_ROOT;XIRECS;13956;6
948400;;;ASH_COATED_OSMIUM;XIRECS;10013;7
949600;;;ASH_COATED_OSMIUM;XIRECS;10011;2
949900;;;INTARIAN_PEPPER_ROOT;XIRECS;13957;4
956600;;;ASH_COATED_OSMIUM;XIRECS;9990;3
958100;;;INTARIAN_PEPPER_ROOT;XIRECS;13969;6
959100;;;INTARIAN_PEPPER_ROOT;XIRECS;13963;3
960400;;;ASH_COATED_OSMIUM;XIRECS;9989;4
964400;;;ASH_COATED_OSMIUM;XIRECS;10005;3
965000;;;INTARIAN_PEPPER_ROOT;XIRECS;13958;7
965600;;;INTARIAN_PEPPER_ROOT;XIRECS;13958;5
966200;;;INTARIAN_PEPPER_ROOT;XIRECS;13959;5
971300;;;ASH_COATED_OSMIUM;XIRECS;10000;5
973900;;;INTARIAN_PEPPER_ROOT;XIRECS;13981;5
974600;;;INTARIAN_PEPPER_ROOT;XIRECS;13964;7
975000;;;ASH_COATED_OSMIUM;XIRECS;10003;4
975500;;;ASH_COATED_OSMIUM;XIRECS;9985;2
975900;;;ASH_COATED_OSMIUM;XIRECS;10001;3
976500;;;ASH_COATED_OSMIUM;XIRECS;9985;6
976500;;;INTARIAN_PEPPER_ROOT;XIRECS;13987;5
976900;;;INTARIAN_PEPPER_ROOT;XIRECS;13984;3
977200;;;INTARIAN_PEPPER_ROOT;XIRECS;13973;5
978400;;;INTARIAN_PEPPER_ROOT;XIRECS;13986;6
978600;;;ASH_COATED_OSMIUM;XIRECS;9986;3
981200;;;ASH_COATED_OSMIUM;XIRECS;10001;5
981200;;;INTARIAN_PEPPER_ROOT;XIRECS;13977;3
983000;;;INTARIAN_PEPPER_ROOT;XIRECS;13976;6
984500;;;ASH_COATED_OSMIUM;XIRECS;9990;4
985700;;;ASH_COATED_OSMIUM;XIRECS;9995;3
986600;;;ASH_COATED_OSMIUM;XIRECS;10002;3
986800;;;ASH_COATED_OSMIUM;XIRECS;9987;6
987500;;;ASH_COATED_OSMIUM;XIRECS;10002;6
987600;;;INTARIAN_PEPPER_ROOT;XIRECS;13977;3
989300;;;ASH_COATED_OSMIUM;XIRECS;9985;2
989900;;;INTARIAN_PEPPER_ROOT;XIRECS;13982;4
991100;;;INTARIAN_PEPPER_ROOT;XIRECS;13984;6
991400;;;ASH_COATED_OSMIUM;XIRECS;9983;9
993300;;;ASH_COATED_OSMIUM;XIRECS;9984;5
994400;;;INTARIAN_PEPPER_ROOT;XIRECS;13987;3
995100;;;INTARIAN_PEPPER_ROOT;XIRECS;13999;7
995600;;;ASH_COATED_OSMIUM;XIRECS;10001;6
997200;;;ASH_COATED_OSMIUM;XIRECS;9985;4
