day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;261300;ASH_COATED_OSMIUM;9988;35;;;;;10006;18;10009;35;;;9997;0.0
0;261300;INTARIAN_PEPPER_ROOT;12255;11;12252;31;;;12268;11;12271;31;;;12262;0.0
0;261400;INTARIAN_PEPPER_ROOT;12255;14;12252;31;;;12271;31;;;;;12263;0.0
0;261400;ASH_COATED_OSMIUM;9990;18;9988;25;;;10006;18;;;;;9998;0.0
0;261500;ASH_COATED_OSMIUM;9988;30;;;;;10009;30;;;;;9998;0.0
0;261500;INTARIAN_PEPPER_ROOT;12252;30;;;;;12268;14;12271;30;;;12260;0.0
0;261600;INTARIAN_PEPPER_ROOT;12252;31;;;;;12268;12;12271;31;;;12260;0.0
0;261600;ASH_COATED_OSMIUM;9991;19;9988;34;;;10009;34;;;;;10000;0.0
0;261700;ASH_COATED_OSMIUM;9991;14;;;;;10007;14;10009;32;;;9999;0.0
0;261700;INTARIAN_PEPPER_ROOT;12255;12;12252;28;;;12268;12;12271;28;;;12262;0.0
0;261800;INTARIAN_PEPPER_ROOT;;;;;;;12271;20;;;;;12271;0.0
0;261800;ASH_COATED_OSMIUM;9997;2;9991;14;9989;25;10007;14;10010;25;;;10002;0.0
0;261900;ASH_COATED_OSMIUM;9991;16;9988;26;;;10009;26;;;;;10000;0.0
0;261900;INTARIAN_PEPPER_ROOT;;;;;;;12272;25;;;;;12272;0.0
0;262000;INTARIAN_PEPPER_ROOT;12252;29;;;;;12269;10;12272;29;;;12260;0.0
0;262000;ASH_COATED_OSMIUM;10000;10;9988;36;;;10007;16;;;;;10004;0.0
0;262100;ASH_COATED_OSMIUM;;;;;;;10010;38;;;;;10010;0.0
0;262100;INTARIAN_PEPPER_ROOT;12255;10;12252;29;;;12272;29;;;;;12264;0.0
0;262200;INTARIAN_PEPPER_ROOT;12256;11;12253;30;;;12269;11;;;;;12262;0.0
0;262200;ASH_COATED_OSMIUM;9991;15;9989;31;;;10001;5;10007;15;10010;31;9996;0.0
0;262300;ASH_COATED_OSMIUM;9991;19;9988;32;;;;;;;;;9991;0.0
0;262300;INTARIAN_PEPPER_ROOT;12256;15;12253;30;;;12269;15;12272;30;;;12262;0.0
0;262400;INTARIAN_PEPPER_ROOT;12256;15;12253;31;;;12269;15;12272;31;;;12262;0.0
0;262400;ASH_COATED_OSMIUM;9991;16;9989;25;;;10009;25;;;;;10000;0.0
0;262500;ASH_COATED_OSMIUM;9991;15;9988;29;;;10007;15;10009;29;;;9999;0.0
0;262500;INTARIAN_PEPPER_ROOT;;;;;;;12272;30;;;;;12272;0.0
0;262600;INTARIAN_PEPPER_ROOT;12256;12;12253;31;;;12269;12;12272;31;;;12262;0.0
0;262600;ASH_COATED_OSMIUM;9991;12;;;;;10007;12;10009;29;;;9999;0.0
0;262700;ASH_COATED_OSMIUM;9989;28;;;;;10007;16;10010;28;;;9998;0.0
0;262700;INTARIAN_PEPPER_ROOT;12256;12;12253;24;;;12269;12;12272;24;;;12262;0.0
0;262800;INTARIAN_PEPPER_ROOT;12253;22;;;;;12269;10;12272;22;;;12261;0.0
0;262800;ASH_COATED_OSMIUM;9991;16;9989;35;;;10010;35;;;;;10000;0.0
0;262900;ASH_COATED_OSMIUM;9991;14;9989;34;;;;;;;;;9991;0.0
0;262900;INTARIAN_PEPPER_ROOT;12253;31;;;;;12270;12;12273;31;;;12262;0.0
0;263000;INTARIAN_PEPPER_ROOT;12256;10;;;;;12270;10;12273;30;;;12263;0.0
0;263000;ASH_COATED_OSMIUM;9991;15;9988;35;;;10009;35;;;;;10000;0.0
0;263100;ASH_COATED_OSMIUM;9988;38;;;;;10007;18;10009;38;;;9998;0.0
0;263100;INTARIAN_PEPPER_ROOT;12256;15;12253;30;;;12270;15;;;;;12263;0.0
0;263200;INTARIAN_PEPPER_ROOT;12257;15;;;;;12270;15;12273;19;;;12264;0.0
0;263200;ASH_COATED_OSMIUM;9991;12;9988;35;;;10007;12;10009;35;;;9999;0.0
0;263300;ASH_COATED_OSMIUM;9991;14;9989;30;;;10007;14;10010;30;;;9999;0.0
0;263300;INTARIAN_PEPPER_ROOT;12260;9;12257;15;;;12273;29;;;;;12266;0.0
0;263400;INTARIAN_PEPPER_ROOT;12257;14;12254;29;;;12270;14;;;;;12264;0.0
0;263400;ASH_COATED_OSMIUM;9991;19;;;;;10007;19;10010;26;;;9999;0.0
0;263500;ASH_COATED_OSMIUM;9989;36;;;;;10010;36;;;;;10000;0.0
0;263500;INTARIAN_PEPPER_ROOT;12254;31;;;;;12273;31;;;;;12264;0.0
0;263600;INTARIAN_PEPPER_ROOT;12257;14;12254;25;;;12270;14;12273;25;;;12264;0.0
0;263600;ASH_COATED_OSMIUM;9997;2;9991;12;9989;32;10007;12;10010;32;;;10002;0.0
0;263700;ASH_COATED_OSMIUM;9992;14;9989;38;;;10008;14;;;;;10000;0.0
0;263700;INTARIAN_PEPPER_ROOT;12261;8;12254;25;;;12273;25;;;;;12267;0.0
0;263800;INTARIAN_PEPPER_ROOT;12257;12;12254;20;;;12270;12;12273;20;;;12264;0.0
0;263800;ASH_COATED_OSMIUM;9989;36;;;;;;;;;;;9989;0.0
0;263900;ASH_COATED_OSMIUM;9991;15;9989;26;;;10007;15;10010;26;;;9999;0.0
0;263900;INTARIAN_PEPPER_ROOT;12257;10;12254;25;;;12271;10;12274;25;;;12264;0.0
0;264000;INTARIAN_PEPPER_ROOT;12257;14;12254;20;;;12271;14;12274;20;;;12264;0.0
0;264000;ASH_COATED_OSMIUM;9989;29;;;;;10007;14;10010;29;;;9998;0.0
0;264100;ASH_COATED_OSMIUM;9989;34;;;;;10007;18;10010;34;;;9998;0.0
0;264100;INTARIAN_PEPPER_ROOT;12254;21;;;;;;;;;;;12254;0.0
0;264200;INTARIAN_PEPPER_ROOT;12258;11;12255;20;;;12271;11;12274;20;;;12264;0.0
0;264200;ASH_COATED_OSMIUM;9997;6;9989;31;;;10007;12;;;;;10002;0.0
0;264300;INTARIAN_PEPPER_ROOT;12258;10;12255;19;;;12271;10;12274;19;;;12264;0.0
0;264300;ASH_COATED_OSMIUM;9989;34;;;;;10007;14;10010;34;;;9998;0.0
0;264400;INTARIAN_PEPPER_ROOT;12258;10;12255;20;;;12271;10;12274;20;;;12264;0.0
0;264400;ASH_COATED_OSMIUM;9989;29;;;;;;;;;;;9989;0.0
0;264500;INTARIAN_PEPPER_ROOT;12258;14;12255;21;;;;;;;;;12258;0.0
0;264500;ASH_COATED_OSMIUM;;;;;;;10007;16;10009;31;;;10007;0.0
0;264600;ASH_COATED_OSMIUM;9991;14;;;;;10009;29;;;;;10000;0.0
0;264600;INTARIAN_PEPPER_ROOT;12258;15;12255;20;;;12271;15;12274;20;;;12264;0.0
0;264700;ASH_COATED_OSMIUM;9991;19;9988;32;;;10007;19;10009;32;;;9999;0.0
0;264700;INTARIAN_PEPPER_ROOT;12258;15;12255;22;;;12274;22;;;;;12266;0.0
0;264800;ASH_COATED_OSMIUM;9990;12;9988;29;;;10006;12;;;;;9998;0.0
0;264800;INTARIAN_PEPPER_ROOT;12258;11;12255;24;;;12274;24;;;;;12266;0.0
0;264900;ASH_COATED_OSMIUM;9990;16;9988;28;;;10000;2;10006;16;10009;28;9995;0.0
0;264900;INTARIAN_PEPPER_ROOT;12255;24;;;;;12272;10;12275;24;;;12264;0.0
0;265000;ASH_COATED_OSMIUM;9991;18;9988;29;;;;;;;;;9991;0.0
0;265000;INTARIAN_PEPPER_ROOT;12258;10;12255;30;;;12272;10;;;;;12265;0.0
0;265100;ASH_COATED_OSMIUM;9991;19;;;;;10007;19;10009;31;;;9999;0.0
0;265100;INTARIAN_PEPPER_ROOT;12258;10;12255;31;;;12272;10;12275;31;;;12265;0.0
0;265200;ASH_COATED_OSMIUM;9991;19;;;;;;;;;;;9991;0.0
0;265200;INTARIAN_PEPPER_ROOT;12259;15;12256;19;;;12272;15;;;;;12266;0.0
0;265300;ASH_COATED_OSMIUM;9991;18;9989;29;;;10007;18;10010;29;;;9999;0.0
0;265300;INTARIAN_PEPPER_ROOT;12259;15;12256;29;;;12275;29;;;;;12267;0.0
0;265400;INTARIAN_PEPPER_ROOT;12259;14;12256;20;;;12272;14;12275;20;;;12266;0.0
0;265400;ASH_COATED_OSMIUM;9992;18;9989;35;;;10008;18;;;;;10000;0.0
0;265500;INTARIAN_PEPPER_ROOT;12256;26;;;;;12261;8;12272;15;12275;26;12258;0.0
0;265500;ASH_COATED_OSMIUM;9992;14;9990;29;;;10011;29;;;;;10002;0.0
0;265600;INTARIAN_PEPPER_ROOT;12259;12;;;;;12272;12;12275;22;;;12266;0.0
0;265600;ASH_COATED_OSMIUM;9990;29;;;;;10008;18;10011;29;;;9999;0.0
0;265700;INTARIAN_PEPPER_ROOT;12259;15;;;;;12272;15;12275;22;;;12266;0.0
0;265700;ASH_COATED_OSMIUM;9992;12;;;;;10008;12;10011;34;;;10000;0.0
0;265800;INTARIAN_PEPPER_ROOT;12259;15;12256;20;;;12272;15;12275;20;;;12266;0.0
0;265800;ASH_COATED_OSMIUM;9992;18;9990;25;;;10011;25;;;;;10002;0.0
0;265900;ASH_COATED_OSMIUM;9992;19;9989;29;;;10008;19;10010;29;;;10000;0.0
0;265900;INTARIAN_PEPPER_ROOT;12259;12;12256;26;;;12273;12;12276;26;;;12266;0.0
0;266000;ASH_COATED_OSMIUM;9993;15;9990;31;;;10009;15;10011;31;;;10001;0.0
0;266000;INTARIAN_PEPPER_ROOT;12259;14;;;;;12273;14;12276;19;;;12266;0.0
0;266100;INTARIAN_PEPPER_ROOT;12259;12;;;;;12273;12;12276;29;;;12266;0.0
0;266100;ASH_COATED_OSMIUM;9993;18;9991;31;;;10012;31;;;;;10002;0.0
0;266200;INTARIAN_PEPPER_ROOT;12260;10;;;;;12273;10;12276;28;;;12266;0.0
0;266200;ASH_COATED_OSMIUM;9994;14;;;;;10010;14;;;;;10002;0.0
0;266300;ASH_COATED_OSMIUM;9994;12;9991;29;;;10010;12;10012;29;;;10002;0.0
0;266300;INTARIAN_PEPPER_ROOT;12257;19;;;;;;;;;;;12257;0.0
0;266400;ASH_COATED_OSMIUM;9994;14;9991;38;;;10010;14;10012;38;;;10002;0.0
0;266400;INTARIAN_PEPPER_ROOT;12260;15;12257;26;;;12273;15;12276;26;;;12266;0.0
0;266500;INTARIAN_PEPPER_ROOT;12260;12;12257;19;;;12273;12;12276;19;;;12266;0.0
0;266500;ASH_COATED_OSMIUM;9991;28;;;;;10009;15;;;;;10000;0.0
0;266600;INTARIAN_PEPPER_ROOT;12257;29;;;;;12273;10;;;;;12265;0.0
0;266600;ASH_COATED_OSMIUM;9993;15;9991;31;;;10012;31;;;;;10002;0.0
0;266700;ASH_COATED_OSMIUM;9994;14;9991;31;;;10010;14;10012;31;;;10002;0.0
0;266700;INTARIAN_PEPPER_ROOT;12260;14;;;;;12273;14;12276;21;;;12266;0.0
0;266800;ASH_COATED_OSMIUM;9993;16;;;;;10009;16;10012;36;;;10001;0.0
0;266800;INTARIAN_PEPPER_ROOT;12260;12;12257;22;;;12273;12;12276;22;;;12266;0.0
0;266900;INTARIAN_PEPPER_ROOT;12260;15;12257;24;;;12274;15;12277;24;;;12267;0.0
0;266900;ASH_COATED_OSMIUM;9994;19;;;;;10010;19;10012;36;;;10002;0.0
0;267000;INTARIAN_PEPPER_ROOT;12260;12;12257;24;;;12274;12;12277;24;;;12267;0.0
0;267000;ASH_COATED_OSMIUM;9993;15;;;;;10009;15;10012;31;;;10001;0.0
0;267100;ASH_COATED_OSMIUM;9993;12;9991;34;;;10012;34;;;;;10002;0.0
0;267100;INTARIAN_PEPPER_ROOT;12260;15;;;;;12274;15;;;;;12267;0.0
0;267200;ASH_COATED_OSMIUM;9998;2;9990;32;;;10009;19;;;;;10004;0.0
0;267200;INTARIAN_PEPPER_ROOT;12261;12;12258;19;;;12274;12;12277;19;;;12268;0.0
0;267300;INTARIAN_PEPPER_ROOT;12261;14;12258;26;;;12277;26;;;;;12269;0.0
0;267300;ASH_COATED_OSMIUM;9992;14;9990;26;;;10008;14;;;;;10000;0.0
0;267400;INTARIAN_PEPPER_ROOT;12261;10;12258;28;;;12263;5;12277;28;;;12262;0.0
0;267400;ASH_COATED_OSMIUM;9992;16;9990;26;;;10008;16;;;;;10000;0.0
0;267500;ASH_COATED_OSMIUM;9992;12;9990;34;;;10008;12;10011;34;;;10000;0.0
0;267500;INTARIAN_PEPPER_ROOT;12261;10;;;;;12277;22;;;;;12269;0.0
0;267600;ASH_COATED_OSMIUM;9990;25;;;;;10008;18;;;;;9999;0.0
0;267600;INTARIAN_PEPPER_ROOT;12261;12;;;;;12274;12;12277;22;;;12268;0.0
0;267700;INTARIAN_PEPPER_ROOT;12261;15;12258;19;;;12274;15;12277;19;;;12268;0.0
0;267700;ASH_COATED_OSMIUM;9992;19;9990;30;;;10008;19;10011;30;;;10000;0.0
0;267800;INTARIAN_PEPPER_ROOT;12261;15;12258;19;;;12277;19;;;;;12269;0.0
0;267800;ASH_COATED_OSMIUM;9992;18;9990;25;;;10008;18;10011;25;;;10000;0.0
0;267900;ASH_COATED_OSMIUM;9990;28;;;;;9998;12;;;;;9994;0.0
0;267900;INTARIAN_PEPPER_ROOT;12261;14;12258;19;;;12275;14;12278;19;;;12268;0.0
0;268000;ASH_COATED_OSMIUM;9993;12;9990;29;;;10009;12;10011;29;;;10001;0.0
0;268000;INTARIAN_PEPPER_ROOT;12261;14;12258;19;;;12275;14;12278;19;;;12268;0.0
0;268100;INTARIAN_PEPPER_ROOT;12261;15;12258;22;;;12278;22;;;;;12270;0.0
0;268100;ASH_COATED_OSMIUM;9998;2;;;;;10009;16;10011;35;;;10004;0.0
0;268200;INTARIAN_PEPPER_ROOT;12262;15;12258;22;;;12264;9;12278;22;;;12263;0.0
0;268200;ASH_COATED_OSMIUM;;;;;;;10011;35;;;;;10011;0.0
0;268300;ASH_COATED_OSMIUM;9992;12;9990;28;;;10008;12;10011;28;;;10000;0.0
0;268300;INTARIAN_PEPPER_ROOT;12262;14;12259;22;;;;;;;;;12262;0.0
0;268400;ASH_COATED_OSMIUM;9993;14;9990;25;;;10011;25;;;;;10002;0.0
0;268400;INTARIAN_PEPPER_ROOT;12259;31;;;;;12275;10;12278;31;;;12267;0.0
0;268500;INTARIAN_PEPPER_ROOT;12262;11;12259;22;;;12278;22;;;;;12270;0.0
0;268500;ASH_COATED_OSMIUM;9993;19;9990;32;;;10009;19;10011;32;;;10001;0.0
0;268600;INTARIAN_PEPPER_ROOT;12262;14;12259;25;;;12264;6;12275;14;12278;25;12263;0.0
0;268600;ASH_COATED_OSMIUM;9993;16;9991;35;;;10009;16;10012;35;;;10001;0.0
0;268700;INTARIAN_PEPPER_ROOT;12262;11;12259;31;;;12275;11;12278;31;;;12268;0.0
0;268700;ASH_COATED_OSMIUM;9991;31;;;;;10009;19;10012;31;;;10000;0.0
0;268800;INTARIAN_PEPPER_ROOT;12259;25;;;;;12279;25;;;;;12269;0.0
0;268800;ASH_COATED_OSMIUM;9993;16;9991;38;;;10012;38;;;;;10002;0.0
0;268900;INTARIAN_PEPPER_ROOT;12262;14;;;;;12276;14;12279;22;;;12269;0.0
0;268900;ASH_COATED_OSMIUM;9994;16;9991;26;;;10010;16;10012;26;;;10002;0.0
0;269000;INTARIAN_PEPPER_ROOT;12262;14;12259;25;;;12276;14;12279;25;;;12269;0.0
0;269000;ASH_COATED_OSMIUM;9991;38;;;;;10010;16;;;;;10000;0.0
0;269100;ASH_COATED_OSMIUM;9990;38;;;;;10009;16;10011;38;;;10000;0.0
0;269100;INTARIAN_PEPPER_ROOT;12262;11;12259;31;;;12276;11;12279;31;;;12269;0.0
0;269200;ASH_COATED_OSMIUM;9990;30;;;;;10009;14;10011;30;;;10000;0.0
0;269200;INTARIAN_PEPPER_ROOT;12263;14;12259;21;;;12276;14;12279;21;;;12270;0.0
0;269300;ASH_COATED_OSMIUM;10002;5;9993;12;9990;32;10011;32;;;;;10006;0.0
0;269300;INTARIAN_PEPPER_ROOT;12263;14;12260;28;;;12276;14;12279;28;;;12270;0.0
0;269400;ASH_COATED_OSMIUM;9993;12;9990;31;;;10011;31;;;;;10002;0.0
0;269400;INTARIAN_PEPPER_ROOT;12263;10;12260;19;;;12276;10;;;;;12270;0.0
0;269500;ASH_COATED_OSMIUM;9993;14;;;;;10009;14;10011;38;;;10001;0.0
0;269500;INTARIAN_PEPPER_ROOT;12263;14;12260;20;;;12276;14;12279;20;;;12270;0.0
0;269600;ASH_COATED_OSMIUM;9993;12;9990;35;;;10009;12;10011;35;;;10001;0.0
0;269600;INTARIAN_PEPPER_ROOT;12263;14;12260;29;;;12276;14;12279;29;;;12270;0.0
0;269700;ASH_COATED_OSMIUM;9993;19;9991;25;;;10009;19;10012;25;;;10001;0.0
0;269700;INTARIAN_PEPPER_ROOT;12263;11;12260;21;;;12276;11;;;;;12270;0.0
0;269800;INTARIAN_PEPPER_ROOT;12263;12;;;;;12276;12;;;;;12270;0.0
0;269800;ASH_COATED_OSMIUM;9994;14;9991;34;;;10010;14;10012;34;;;10002;0.0
0;269900;INTARIAN_PEPPER_ROOT;12263;10;12260;31;;;12277;10;12280;31;;;12270;0.0
0;269900;ASH_COATED_OSMIUM;9994;12;;;;;10010;12;;;;;10002;0.0
0;270000;INTARIAN_PEPPER_ROOT;12263;10;12260;24;;;12277;10;12280;24;;;12270;0.0
0;270000;ASH_COATED_OSMIUM;9991;35;;;;;10009;14;10012;35;;;10000;0.0
0;270100;INTARIAN_PEPPER_ROOT;12260;21;;;;;;;;;;;12260;0.0
0;270100;ASH_COATED_OSMIUM;9994;14;9991;29;;;10010;14;10012;29;;;10002;0.0
0;270200;INTARIAN_PEPPER_ROOT;12264;14;12260;28;;;12277;14;12280;28;;;12270;0.0
0;270200;ASH_COATED_OSMIUM;9992;30;;;;;10010;14;;;;;10001;0.0
0;270300;ASH_COATED_OSMIUM;9992;29;;;;;10010;19;10013;29;;;10001;0.0
0;270300;INTARIAN_PEPPER_ROOT;12264;10;12261;26;;;12277;10;12280;26;;;12270;0.0
0;270400;INTARIAN_PEPPER_ROOT;12264;11;12261;19;;;12277;11;12280;19;;;12270;0.0
0;270400;ASH_COATED_OSMIUM;9995;19;9992;28;;;10011;19;;;;;10003;0.0
0;270500;ASH_COATED_OSMIUM;9992;25;;;;;10011;14;;;;;10002;0.0
0;270500;INTARIAN_PEPPER_ROOT;12264;14;12261;25;;;12280;25;;;;;12272;0.0
0;270600;INTARIAN_PEPPER_ROOT;12264;15;12261;25;;;12277;15;12280;25;;;12270;0.0
0;270600;ASH_COATED_OSMIUM;9994;12;9992;34;;;10010;12;;;;;10002;0.0
0;270700;ASH_COATED_OSMIUM;9994;14;9991;36;;;10012;36;;;;;10003;0.0
0;270700;INTARIAN_PEPPER_ROOT;12268;15;;;;;12277;14;12280;25;;;12272;0.0
0;270800;INTARIAN_PEPPER_ROOT;12264;10;;;;;12277;10;;;;;12270;0.0
0;270800;ASH_COATED_OSMIUM;9994;19;9991;28;;;10012;28;;;;;10003;0.0
0;270900;ASH_COATED_OSMIUM;9994;18;9991;26;;;10010;18;10012;26;;;10002;0.0
0;270900;INTARIAN_PEPPER_ROOT;12264;11;12261;26;;;12278;11;12281;26;;;12271;0.0
0;271000;INTARIAN_PEPPER_ROOT;12264;10;12261;26;;;12278;10;12281;26;;;12271;0.0
0;271000;ASH_COATED_OSMIUM;10000;2;9994;12;9992;34;10010;12;10013;34;;;10005;0.0
0;271100;ASH_COATED_OSMIUM;9999;2;9994;14;9991;29;;;;;;;9999;0.0
0;271100;INTARIAN_PEPPER_ROOT;12268;9;12261;25;;;12278;11;12281;25;;;12273;0.0
0;271200;INTARIAN_PEPPER_ROOT;12265;11;12261;28;;;12281;28;;;;;12273;0.0
0;271200;ASH_COATED_OSMIUM;9994;19;9991;26;;;10010;19;;;;;10002;0.0
0;271300;ASH_COATED_OSMIUM;9992;36;;;;;10013;36;;;;;10002;0.0
0;271300;INTARIAN_PEPPER_ROOT;12262;29;;;;;12278;12;12281;29;;;12270;0.0
0;271400;INTARIAN_PEPPER_ROOT;12265;14;12262;28;;;12281;28;;;;;12273;0.0
0;271400;ASH_COATED_OSMIUM;9991;38;;;;;10010;19;10012;38;;;10000;0.0
0;271500;ASH_COATED_OSMIUM;9995;12;9992;32;;;10011;12;10013;32;;;10003;0.0
0;271500;INTARIAN_PEPPER_ROOT;12262;26;;;;;12278;15;12281;26;;;12270;0.0
0;271600;INTARIAN_PEPPER_ROOT;12265;12;12262;25;;;12278;12;;;;;12272;0.0
0;271600;ASH_COATED_OSMIUM;9992;25;;;;;10011;16;10013;25;;;10002;0.0
0;271700;ASH_COATED_OSMIUM;9993;28;;;;;10011;14;10014;28;;;10002;0.0
0;271700;INTARIAN_PEPPER_ROOT;12265;12;12262;21;;;12278;12;;;;;12272;0.0
0;271800;INTARIAN_PEPPER_ROOT;12265;11;12262;31;;;12278;11;;;;;12272;0.0
0;271800;ASH_COATED_OSMIUM;9995;18;;;;;10011;18;10014;38;;;10003;0.0
0;271900;ASH_COATED_OSMIUM;9993;28;;;;;10011;12;10014;28;;;10002;0.0
0;271900;INTARIAN_PEPPER_ROOT;12265;14;12262;30;;;12282;30;;;;;12274;0.0
0;272000;INTARIAN_PEPPER_ROOT;12265;10;12262;30;;;12282;30;;;;;12274;0.0
0;272000;ASH_COATED_OSMIUM;9996;19;9993;25;;;10012;19;;;;;10004;0.0
0;272100;ASH_COATED_OSMIUM;9996;18;9993;26;;;10014;26;;;;;10005;0.0
0;272100;INTARIAN_PEPPER_ROOT;12265;12;12262;29;;;12279;12;12282;29;;;12272;0.0
0;272200;INTARIAN_PEPPER_ROOT;12266;11;12262;24;;;12279;11;12282;24;;;12272;0.0
0;272200;ASH_COATED_OSMIUM;9996;12;9993;30;;;10012;12;10014;30;;;10004;0.0
0;272300;ASH_COATED_OSMIUM;9993;36;;;;;10012;18;10014;36;;;10002;0.0
0;272300;INTARIAN_PEPPER_ROOT;12266;10;12263;30;;;12279;10;12282;30;;;12272;0.0
0;272400;INTARIAN_PEPPER_ROOT;12266;14;12263;30;;;12279;14;12282;30;;;12272;0.0
0;272400;ASH_COATED_OSMIUM;9993;35;;;;;10011;15;10014;35;;;10002;0.0
0;272500;ASH_COATED_OSMIUM;9996;18;9993;31;;;10012;18;10014;31;;;10004;0.0
0;272500;INTARIAN_PEPPER_ROOT;12266;10;12263;24;;;12279;10;12282;24;;;12272;0.0
0;272600;INTARIAN_PEPPER_ROOT;12263;20;;;;;12279;15;12282;20;;;12271;0.0
0;272600;ASH_COATED_OSMIUM;9995;19;9993;31;;;10011;19;10014;31;;;10003;0.0
0;272700;ASH_COATED_OSMIUM;9993;26;;;;;10012;12;10014;26;;;10002;0.0
0;272700;INTARIAN_PEPPER_ROOT;12266;11;;;;;12269;4;12279;11;;;12268;0.0
0;272800;INTARIAN_PEPPER_ROOT;12266;15;;;;;12279;15;;;;;12272;0.0
0;272800;ASH_COATED_OSMIUM;9996;14;9994;34;;;10012;14;10015;34;;;10004;0.0
0;272900;ASH_COATED_OSMIUM;9996;14;9993;31;;;10012;14;10014;31;;;10004;0.0
0;272900;INTARIAN_PEPPER_ROOT;12266;15;12263;25;;;12280;15;;;;;12273;0.0
0;273000;INTARIAN_PEPPER_ROOT;12263;20;;;;;12280;10;12283;20;;;12272;0.0
0;273000;ASH_COATED_OSMIUM;9996;16;;;;;10012;16;10014;36;;;10004;0.0
0;273100;ASH_COATED_OSMIUM;9995;12;9993;25;;;10005;4;10011;12;10014;25;10000;0.0
0;273100;INTARIAN_PEPPER_ROOT;12263;22;;;;;12280;11;12283;22;;;12272;0.0
0;273200;INTARIAN_PEPPER_ROOT;;;;;;;12280;15;12283;26;;;12280;0.0
0;273200;ASH_COATED_OSMIUM;9993;36;;;;;10011;18;10014;36;;;10002;0.0
0;273300;INTARIAN_PEPPER_ROOT;12267;15;;;;;12283;26;;;;;12275;0.0
0;273300;ASH_COATED_OSMIUM;9996;19;9993;35;;;10012;19;10014;35;;;10004;0.0
0;273400;INTARIAN_PEPPER_ROOT;12267;11;12264;24;;;12280;11;12283;24;;;12274;0.0
0;273400;ASH_COATED_OSMIUM;9996;12;9993;30;;;10012;12;10014;30;;;10004;0.0
0;273500;ASH_COATED_OSMIUM;9995;18;9993;29;;;10011;18;10014;29;;;10003;0.0
0;273500;INTARIAN_PEPPER_ROOT;12267;11;12264;22;;;12280;11;;;;;12274;0.0
0;273600;ASH_COATED_OSMIUM;9995;12;9992;25;;;10011;12;10013;25;;;10003;0.0
0;273600;INTARIAN_PEPPER_ROOT;12267;12;12264;29;;;12280;12;12283;29;;;12274;0.0
0;273700;ASH_COATED_OSMIUM;9992;26;;;;;10011;12;;;;;10002;0.0
0;273700;INTARIAN_PEPPER_ROOT;12267;12;12264;29;;;12280;12;12283;29;;;12274;0.0
0;273800;ASH_COATED_OSMIUM;9995;15;9992;36;;;10004;4;10011;15;10013;36;10000;0.0
0;273800;INTARIAN_PEPPER_ROOT;;;;;;;;;;;;;0;0.0
0;273900;ASH_COATED_OSMIUM;9995;12;9992;34;;;10011;12;10013;34;;;10003;0.0
0;273900;INTARIAN_PEPPER_ROOT;12267;11;12264;26;;;12284;26;;;;;12276;0.0
0;274000;ASH_COATED_OSMIUM;10001;5;9995;14;9993;28;10011;14;10014;28;;;10006;0.0
0;274000;INTARIAN_PEPPER_ROOT;12264;24;;;;;12284;24;;;;;12274;0.0
0;274100;ASH_COATED_OSMIUM;9995;15;9993;29;;;10011;15;;;;;10003;0.0
0;274100;INTARIAN_PEPPER_ROOT;12267;15;12264;20;;;12270;8;12281;15;12284;20;12268;0.0
0;274200;ASH_COATED_OSMIUM;9995;15;9993;36;;;10011;15;10014;36;;;10003;0.0
0;274200;INTARIAN_PEPPER_ROOT;12264;26;;;;;12281;15;;;;;12272;0.0
0;274300;INTARIAN_PEPPER_ROOT;12277;10;12265;21;;;12284;21;;;;;12280;0.0
0;274300;ASH_COATED_OSMIUM;;;;;;;10011;18;10014;28;;;10011;0.0
0;274400;INTARIAN_PEPPER_ROOT;12268;15;;;;;12281;15;12284;19;;;12274;0.0
0;274400;ASH_COATED_OSMIUM;9995;16;9993;31;;;10011;16;10014;31;;;10003;0.0
0;274500;INTARIAN_PEPPER_ROOT;;;;;;;12281;10;12284;26;;;12281;0.0
0;274500;ASH_COATED_OSMIUM;9995;14;9992;38;;;10011;14;10013;38;;;10003;0.0
0;274600;ASH_COATED_OSMIUM;9995;15;9992;25;;;10011;15;10013;25;;;10003;0.0
0;274600;INTARIAN_PEPPER_ROOT;12268;15;12265;22;;;12270;4;12281;15;;;12269;0.0
0;274700;INTARIAN_PEPPER_ROOT;12268;10;12265;22;;;12281;10;12284;22;;;12274;0.0
0;274700;ASH_COATED_OSMIUM;9992;35;;;;;;;;;;;9992;0.0
0;274800;INTARIAN_PEPPER_ROOT;12268;11;12265;24;;;12281;11;12285;24;;;12274;0.0
0;274800;ASH_COATED_OSMIUM;9992;26;;;;;10013;26;;;;;10002;0.0
0;274900;ASH_COATED_OSMIUM;9994;14;;;;;10010;14;10013;34;;;10002;0.0
0;274900;INTARIAN_PEPPER_ROOT;12268;15;;;;;12282;15;12285;19;;;12275;0.0
0;275000;ASH_COATED_OSMIUM;9995;16;9992;38;;;10011;16;10013;38;;;10003;0.0
0;275000;INTARIAN_PEPPER_ROOT;12268;12;12265;22;;;12282;12;12285;22;;;12275;0.0
