day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;138000;INTARIAN_PEPPER_ROOT;11129;24;;;;;11144;15;11147;24;;;11136;0.0
-1;138000;ASH_COATED_OSMIUM;9988;14;9986;29;;;10004;14;10007;29;;;9996;0.0
-1;138100;ASH_COATED_OSMIUM;9989;12;9986;36;;;10005;12;;;;;9997;0.0
-1;138100;INTARIAN_PEPPER_ROOT;11132;15;11129;25;;;11147;25;;;;;11140;0.0
-1;138200;INTARIAN_PEPPER_ROOT;11132;11;11129;21;;;11147;21;;;;;11140;0.0
-1;138200;ASH_COATED_OSMIUM;9988;12;9986;30;;;10004;12;10007;30;;;9996;0.0
-1;138300;ASH_COATED_OSMIUM;9985;31;;;;;10004;14;10006;31;;;9994;0.0
-1;138300;INTARIAN_PEPPER_ROOT;11132;14;;;;;11147;31;;;;;11140;0.0
-1;138400;INTARIAN_PEPPER_ROOT;11132;11;11130;24;;;11144;11;11147;24;;;11138;0.0
-1;138400;ASH_COATED_OSMIUM;9988;12;9986;34;;;10004;12;10007;34;;;9996;0.0
-1;138500;ASH_COATED_OSMIUM;9986;26;;;;;10004;15;10007;26;;;9995;0.0
-1;138500;INTARIAN_PEPPER_ROOT;11132;14;;;;;11147;28;;;;;11140;0.0
-1;138600;INTARIAN_PEPPER_ROOT;11133;12;11130;30;;;11145;12;;;;;11139;0.0
-1;138600;ASH_COATED_OSMIUM;9988;12;9986;31;;;10004;12;10007;31;;;9996;0.0
-1;138700;ASH_COATED_OSMIUM;9988;15;9986;25;;;10004;15;10007;25;;;9996;0.0
-1;138700;INTARIAN_PEPPER_ROOT;11133;11;11130;22;;;11145;11;11148;22;;;11139;0.0
-1;138800;INTARIAN_PEPPER_ROOT;11133;11;11130;22;;;11145;11;11148;22;;;11139;0.0
-1;138800;ASH_COATED_OSMIUM;9986;38;;;;;10007;38;;;;;9996;0.0
-1;138900;ASH_COATED_OSMIUM;9989;18;9986;28;;;10005;18;10007;28;;;9997;0.0
-1;138900;INTARIAN_PEPPER_ROOT;11133;12;;;;;11145;12;;;;;11139;0.0
-1;139000;INTARIAN_PEPPER_ROOT;11130;26;;;;;11145;10;11148;26;;;11138;0.0
-1;139000;ASH_COATED_OSMIUM;9988;14;9986;30;;;10007;30;;;;;9998;0.0
-1;139100;ASH_COATED_OSMIUM;9988;19;9986;38;;;10007;38;;;;;9998;0.0
-1;139100;INTARIAN_PEPPER_ROOT;11133;10;11130;21;;;11145;10;11148;21;;;11139;0.0
-1;139200;INTARIAN_PEPPER_ROOT;11133;11;11130;25;;;11145;11;11148;25;;;11139;0.0
-1;139200;ASH_COATED_OSMIUM;9989;18;9987;34;;;10005;18;10008;34;;;9997;0.0
-1;139300;ASH_COATED_OSMIUM;9989;12;9986;31;;;10007;31;;;;;9998;0.0
-1;139300;INTARIAN_PEPPER_ROOT;11133;12;;;;;11145;12;11148;28;;;11139;0.0
-1;139400;INTARIAN_PEPPER_ROOT;11131;19;;;;;11145;15;11148;19;;;11138;0.0
-1;139400;ASH_COATED_OSMIUM;9989;19;9986;31;;;10005;19;10007;31;;;9997;0.0
-1;139500;ASH_COATED_OSMIUM;9986;32;;;;;10005;18;10007;32;;;9996;0.0
-1;139500;INTARIAN_PEPPER_ROOT;11133;11;11131;20;;;11146;11;;;;;11140;0.0
-1;139600;INTARIAN_PEPPER_ROOT;11134;14;;;;;11148;26;;;;;11141;0.0
-1;139600;ASH_COATED_OSMIUM;;;;;;;10005;16;;;;;10005;0.0
-1;139700;ASH_COATED_OSMIUM;9989;14;9987;32;;;10005;14;10008;32;;;9997;0.0
-1;139700;INTARIAN_PEPPER_ROOT;11134;11;11131;22;;;11146;11;11149;22;;;11140;0.0
-1;139800;INTARIAN_PEPPER_ROOT;11134;12;11131;20;;;11149;20;;;;;11142;0.0
-1;139800;ASH_COATED_OSMIUM;9990;18;9987;34;;;10006;18;;;;;9998;0.0
-1;139900;INTARIAN_PEPPER_ROOT;11134;14;11131;19;;;11146;14;11149;19;;;11140;0.0
-1;139900;ASH_COATED_OSMIUM;9990;12;9988;26;;;;;;;;;9990;0.0
-1;140000;INTARIAN_PEPPER_ROOT;11134;15;11131;24;;;11149;24;;;;;11142;0.0
-1;140000;ASH_COATED_OSMIUM;9991;14;9988;26;;;10007;14;10009;26;;;9999;0.0
-1;140100;INTARIAN_PEPPER_ROOT;11134;14;11131;25;;;11146;14;11149;25;;;11140;0.0
-1;140100;ASH_COATED_OSMIUM;9988;31;;;;;;;;;;;9988;0.0
-1;140200;INTARIAN_PEPPER_ROOT;11134;14;11131;25;;;11146;14;;;;;11140;0.0
-1;140200;ASH_COATED_OSMIUM;9991;18;9988;38;;;10009;38;;;;;10000;0.0
-1;140300;INTARIAN_PEPPER_ROOT;11134;15;11131;29;;;11146;15;11149;29;;;11140;0.0
-1;140300;ASH_COATED_OSMIUM;9991;12;9988;32;;;10007;12;;;;;9999;0.0
-1;140400;INTARIAN_PEPPER_ROOT;11134;10;;;;;11149;30;;;;;11142;0.0
-1;140400;ASH_COATED_OSMIUM;9990;16;9988;34;;;10009;34;;;;;10000;0.0
-1;140500;INTARIAN_PEPPER_ROOT;11134;10;11132;26;;;11147;10;11149;26;;;11140;0.0
-1;140500;ASH_COATED_OSMIUM;9988;25;;;;;10007;15;10009;25;;;9998;0.0
-1;140600;INTARIAN_PEPPER_ROOT;11135;11;;;;;11149;29;;;;;11142;0.0
-1;140600;ASH_COATED_OSMIUM;9991;19;9988;29;;;;;;;;;9991;0.0
-1;140700;INTARIAN_PEPPER_ROOT;11135;12;11132;30;;;11147;12;11150;30;;;11141;0.0
-1;140700;ASH_COATED_OSMIUM;9991;19;9988;35;;;10009;35;;;;;10000;0.0
-1;140800;INTARIAN_PEPPER_ROOT;11135;11;11132;20;;;11147;11;11150;20;;;11141;0.0
-1;140800;ASH_COATED_OSMIUM;9991;15;9989;28;;;10010;28;;;;;10000;0.0
-1;140900;INTARIAN_PEPPER_ROOT;11135;11;11132;19;;;11150;19;;;;;11142;0.0
-1;140900;ASH_COATED_OSMIUM;9991;12;9988;26;;;10007;12;10009;26;;;9999;0.0
-1;141000;INTARIAN_PEPPER_ROOT;11135;15;11132;21;;;11147;15;11150;21;;;11141;0.0
-1;141000;ASH_COATED_OSMIUM;9991;16;;;;;10007;16;10010;32;;;9999;0.0
-1;141100;INTARIAN_PEPPER_ROOT;11135;12;11132;25;;;11150;25;;;;;11142;0.0
-1;141100;ASH_COATED_OSMIUM;9991;16;9989;32;;;10001;6;;;;;9996;0.0
-1;141200;INTARIAN_PEPPER_ROOT;11135;11;11132;24;;;11147;11;11150;24;;;11141;0.0
-1;141200;ASH_COATED_OSMIUM;9991;14;9989;35;;;10007;14;10010;35;;;9999;0.0
-1;141300;INTARIAN_PEPPER_ROOT;;;;;;;11147;12;11150;21;;;11147;0.0
-1;141300;ASH_COATED_OSMIUM;9991;15;9989;38;;;10007;15;10010;38;;;9999;0.0
-1;141400;ASH_COATED_OSMIUM;9992;12;9989;34;;;10008;12;;;;;10000;0.0
-1;141400;INTARIAN_PEPPER_ROOT;11135;12;11133;22;;;11143;9;;;;;11139;0.0
-1;141500;INTARIAN_PEPPER_ROOT;11133;25;;;;;11150;25;;;;;11142;0.0
-1;141500;ASH_COATED_OSMIUM;9992;15;9990;25;;;10008;15;;;;;10000;0.0
-1;141600;INTARIAN_PEPPER_ROOT;11136;12;11133;24;;;11150;24;;;;;11143;0.0
-1;141600;ASH_COATED_OSMIUM;9992;16;;;;;10008;16;10010;34;;;10000;0.0
-1;141700;ASH_COATED_OSMIUM;9992;19;;;;;10010;30;;;;;10001;0.0
-1;141700;INTARIAN_PEPPER_ROOT;11136;10;;;;;11151;22;;;;;11144;0.0
-1;141800;ASH_COATED_OSMIUM;9992;15;9989;26;;;10010;26;;;;;10001;0.0
-1;141800;INTARIAN_PEPPER_ROOT;11136;12;11133;24;;;11148;12;11151;24;;;11142;0.0
-1;141900;INTARIAN_PEPPER_ROOT;11136;10;11133;29;;;11148;10;;;;;11142;0.0
-1;141900;ASH_COATED_OSMIUM;9992;14;;;;;10008;14;10010;25;;;10000;0.0
-1;142000;INTARIAN_PEPPER_ROOT;11136;14;;;;;11151;19;;;;;11144;0.0
-1;142000;ASH_COATED_OSMIUM;9992;14;9990;38;;;10008;14;10011;38;;;10000;0.0
-1;142100;ASH_COATED_OSMIUM;9992;14;9989;36;;;10008;14;10010;36;;;10000;0.0
-1;142100;INTARIAN_PEPPER_ROOT;;;;;;;11148;11;11151;22;;;11148;0.0
-1;142200;ASH_COATED_OSMIUM;9992;19;9989;36;;;10008;19;10010;36;;;10000;0.0
-1;142200;INTARIAN_PEPPER_ROOT;;;;;;;11148;15;11151;25;;;11148;0.0
-1;142300;INTARIAN_PEPPER_ROOT;11136;11;11133;21;;;11148;11;;;;;11142;0.0
-1;142300;ASH_COATED_OSMIUM;9992;18;9990;34;;;10008;18;;;;;10000;0.0
-1;142400;INTARIAN_PEPPER_ROOT;11134;19;;;;;11148;12;11151;19;;;11141;0.0
-1;142400;ASH_COATED_OSMIUM;9992;16;9990;38;;;10008;16;10011;38;;;10000;0.0
-1;142500;ASH_COATED_OSMIUM;9992;14;9990;30;;;10008;14;10011;30;;;10000;0.0
-1;142500;INTARIAN_PEPPER_ROOT;11134;30;;;;;11149;15;11151;30;;;11142;0.0
-1;142600;ASH_COATED_OSMIUM;9992;12;9990;36;;;10008;12;10011;36;;;10000;0.0
-1;142600;INTARIAN_PEPPER_ROOT;11137;10;11134;29;;;11149;10;11151;29;;;11143;0.0
-1;142700;INTARIAN_PEPPER_ROOT;11137;15;11134;30;;;11149;15;11152;30;;;11143;0.0
-1;142700;ASH_COATED_OSMIUM;9992;14;9989;25;;;10008;14;10010;25;;;10000;0.0
-1;142800;INTARIAN_PEPPER_ROOT;11137;10;11134;19;;;11149;10;;;;;11143;0.0
-1;142800;ASH_COATED_OSMIUM;9992;19;9990;28;;;10008;19;10011;28;;;10000;0.0
-1;142900;ASH_COATED_OSMIUM;9992;14;9990;35;;;10008;14;10011;35;;;10000;0.0
-1;142900;INTARIAN_PEPPER_ROOT;11137;12;11134;24;;;11149;12;;;;;11143;0.0
-1;143000;ASH_COATED_OSMIUM;9989;31;;;;;10008;16;10010;31;;;9998;0.0
-1;143000;INTARIAN_PEPPER_ROOT;11137;12;11134;26;;;11149;12;11152;26;;;11143;0.0
-1;143100;INTARIAN_PEPPER_ROOT;11137;10;11134;26;;;11149;10;11152;26;;;11143;0.0
-1;143100;ASH_COATED_OSMIUM;9992;19;9989;29;;;10008;19;10010;29;;;10000;0.0
-1;143200;INTARIAN_PEPPER_ROOT;11137;14;11134;29;;;11149;14;11152;29;;;11143;0.0
-1;143200;ASH_COATED_OSMIUM;9992;15;9989;30;;;10010;30;;;;;10001;0.0
-1;143300;ASH_COATED_OSMIUM;9990;28;;;;;10008;18;10011;28;;;9999;0.0
-1;143300;INTARIAN_PEPPER_ROOT;11137;10;11134;22;;;11149;10;;;;;11143;0.0
-1;143400;ASH_COATED_OSMIUM;9993;16;;;;;10009;16;10011;29;;;10001;0.0
-1;143400;INTARIAN_PEPPER_ROOT;11137;14;11135;25;;;11149;14;11152;25;;;11143;0.0
-1;143500;INTARIAN_PEPPER_ROOT;11137;12;11135;30;;;11150;12;11152;30;;;11144;0.0
-1;143500;ASH_COATED_OSMIUM;9993;18;9990;30;;;10009;18;10011;30;;;10001;0.0
-1;143600;INTARIAN_PEPPER_ROOT;11138;15;11135;22;;;11150;15;11152;22;;;11144;0.0
-1;143600;ASH_COATED_OSMIUM;9993;15;9990;25;;;10009;15;10011;25;;;10001;0.0
-1;143700;ASH_COATED_OSMIUM;9993;12;;;;;9999;6;10009;12;;;9996;0.0
-1;143700;INTARIAN_PEPPER_ROOT;11135;19;;;;;11150;10;11153;19;;;11142;0.0
-1;143800;ASH_COATED_OSMIUM;9990;38;;;;;10009;12;10011;38;;;10000;0.0
-1;143800;INTARIAN_PEPPER_ROOT;11138;15;11135;26;;;11153;26;;;;;11146;0.0
-1;143900;INTARIAN_PEPPER_ROOT;;;;;;;;;;;;;0;0.0
-1;143900;ASH_COATED_OSMIUM;9992;15;9990;26;;;10008;15;10011;26;;;10000;0.0
-1;144000;INTARIAN_PEPPER_ROOT;11138;10;11135;20;;;11150;10;11153;20;;;11144;0.0
-1;144000;ASH_COATED_OSMIUM;9993;19;9990;36;;;10011;36;;;;;10002;0.0
-1;144100;ASH_COATED_OSMIUM;9993;14;;;;;10011;30;;;;;10002;0.0
-1;144100;INTARIAN_PEPPER_ROOT;11138;12;11135;19;;;11153;19;;;;;11146;0.0
-1;144200;ASH_COATED_OSMIUM;9993;14;;;;;10009;14;10012;31;;;10001;0.0
-1;144200;INTARIAN_PEPPER_ROOT;11135;25;;;;;11150;11;11153;25;;;11142;0.0
-1;144300;INTARIAN_PEPPER_ROOT;11138;10;11135;19;;;11153;19;;;;;11146;0.0
-1;144300;ASH_COATED_OSMIUM;9993;19;;;;;10009;19;10012;32;;;10001;0.0
-1;144400;INTARIAN_PEPPER_ROOT;11138;11;11136;21;;;11150;11;11153;21;;;11144;0.0
-1;144400;ASH_COATED_OSMIUM;9993;14;9991;25;;;10009;14;10012;25;;;10001;0.0
-1;144500;INTARIAN_PEPPER_ROOT;11138;15;11136;20;;;11151;15;11153;20;;;11144;0.0
-1;144500;ASH_COATED_OSMIUM;9993;19;9991;36;;;10009;19;10012;36;;;10001;0.0
-1;144600;INTARIAN_PEPPER_ROOT;11139;15;;;;;11153;22;;;;;11146;0.0
-1;144600;ASH_COATED_OSMIUM;9993;18;9991;34;;;10009;18;;;;;10001;0.0
-1;144700;INTARIAN_PEPPER_ROOT;;;;;;;11151;12;11154;21;;;11151;0.0
-1;144700;ASH_COATED_OSMIUM;9993;16;9991;35;;;10009;16;10012;35;;;10001;0.0
-1;144800;INTARIAN_PEPPER_ROOT;11139;12;;;;;11151;12;11154;30;;;11145;0.0
-1;144800;ASH_COATED_OSMIUM;9993;14;9991;29;;;10009;14;10012;29;;;10001;0.0
-1;144900;INTARIAN_PEPPER_ROOT;11139;10;11136;30;;;11151;10;;;;;11145;0.0
-1;144900;ASH_COATED_OSMIUM;9993;16;9990;38;;;10009;16;10011;38;;;10001;0.0
-1;145000;INTARIAN_PEPPER_ROOT;11139;14;11136;22;;;11151;14;11154;22;;;11145;0.0
-1;145000;ASH_COATED_OSMIUM;9993;19;;;;;10009;19;10012;31;;;10001;0.0
-1;145100;INTARIAN_PEPPER_ROOT;11139;10;11136;28;;;11151;10;11154;28;;;11145;0.0
-1;145100;ASH_COATED_OSMIUM;9993;14;9990;31;;;10009;14;10011;31;;;10001;0.0
-1;145200;INTARIAN_PEPPER_ROOT;11139;14;11136;24;;;11154;24;;;;;11146;0.0
-1;145200;ASH_COATED_OSMIUM;9994;18;9991;38;;;10003;6;10010;18;10012;38;9998;0.0
-1;145300;INTARIAN_PEPPER_ROOT;11139;15;11136;25;;;11151;15;11154;25;;;11145;0.0
-1;145300;ASH_COATED_OSMIUM;9994;18;9991;28;;;10010;18;10012;28;;;10002;0.0
-1;145400;INTARIAN_PEPPER_ROOT;11137;25;;;;;11151;12;11154;25;;;11144;0.0
-1;145400;ASH_COATED_OSMIUM;9994;15;9991;38;;;10010;15;10012;38;;;10002;0.0
-1;145500;INTARIAN_PEPPER_ROOT;11139;14;11137;31;;;11152;14;11154;31;;;11146;0.0
-1;145500;ASH_COATED_OSMIUM;9993;19;9990;35;;;10009;19;10011;35;;;10001;0.0
-1;145600;INTARIAN_PEPPER_ROOT;11140;15;11137;31;;;;;;;;;11140;0.0
-1;145600;ASH_COATED_OSMIUM;9993;16;;;;;10009;16;10011;28;;;10001;0.0
-1;145700;INTARIAN_PEPPER_ROOT;11140;11;11137;20;;;11152;11;;;;;11146;0.0
-1;145700;ASH_COATED_OSMIUM;9993;16;9991;34;;;10009;16;10012;34;;;10001;0.0
-1;145800;INTARIAN_PEPPER_ROOT;11140;10;11137;31;;;11152;10;11155;31;;;11146;0.0
-1;145800;ASH_COATED_OSMIUM;9991;32;;;;;10009;19;;;;;10000;0.0
-1;145900;ASH_COATED_OSMIUM;9991;38;;;;;10009;15;10012;38;;;10000;0.0
-1;145900;INTARIAN_PEPPER_ROOT;11140;11;;;;;11155;28;;;;;11148;0.0
-1;146000;INTARIAN_PEPPER_ROOT;11140;10;11137;24;;;11152;10;11155;24;;;11146;0.0
-1;146000;ASH_COATED_OSMIUM;9993;15;;;;;10009;15;10012;28;;;10001;0.0
-1;146100;ASH_COATED_OSMIUM;9994;18;9991;25;;;10010;18;;;;;10002;0.0
-1;146100;INTARIAN_PEPPER_ROOT;11137;20;;;;;11152;12;11155;20;;;11144;0.0
-1;146200;INTARIAN_PEPPER_ROOT;11140;10;11137;26;;;11152;10;11155;26;;;11146;0.0
-1;146200;ASH_COATED_OSMIUM;9993;19;9991;25;;;10009;19;10012;25;;;10001;0.0
-1;146300;ASH_COATED_OSMIUM;9991;30;;;;;10010;14;10012;30;;;10000;0.0
-1;146300;INTARIAN_PEPPER_ROOT;11140;15;11137;28;;;11152;15;11155;28;;;11146;0.0
-1;146400;INTARIAN_PEPPER_ROOT;11140;11;11138;28;;;11152;11;11155;28;;;11146;0.0
-1;146400;ASH_COATED_OSMIUM;9994;12;9991;38;;;10010;12;10012;38;;;10002;0.0
-1;146500;ASH_COATED_OSMIUM;;;;;;;10009;15;10012;32;;;10009;0.0
-1;146500;INTARIAN_PEPPER_ROOT;11140;11;11138;24;;;11153;11;11155;24;;;11146;0.0
-1;146600;INTARIAN_PEPPER_ROOT;11141;11;11138;20;;;;;;;;;11141;0.0
-1;146600;ASH_COATED_OSMIUM;9994;18;9991;32;;;10010;18;10012;32;;;10002;0.0
-1;146700;ASH_COATED_OSMIUM;9993;19;9991;32;;;10009;19;10012;32;;;10001;0.0
-1;146700;INTARIAN_PEPPER_ROOT;11141;15;11138;31;;;11153;15;11156;31;;;11147;0.0
-1;146800;INTARIAN_PEPPER_ROOT;11141;14;11138;25;;;11156;25;;;;;11148;0.0
-1;146800;ASH_COATED_OSMIUM;9993;19;9991;29;;;;;;;;;9993;0.0
-1;146900;ASH_COATED_OSMIUM;9991;38;;;;;10009;18;10012;38;;;10000;0.0
-1;146900;INTARIAN_PEPPER_ROOT;11141;12;11138;30;;;11153;12;11156;30;;;11147;0.0
-1;147000;INTARIAN_PEPPER_ROOT;11138;25;;;;;;;;;;;11138;0.0
-1;147000;ASH_COATED_OSMIUM;9998;2;9993;16;9990;30;10009;16;10011;30;;;10004;0.0
-1;147100;ASH_COATED_OSMIUM;9990;26;;;;;10009;14;10011;26;;;10000;0.0
-1;147100;INTARIAN_PEPPER_ROOT;11141;12;11138;25;;;11153;12;11156;25;;;11147;0.0
-1;147200;INTARIAN_PEPPER_ROOT;11141;10;;;;;11153;10;11156;28;;;11147;0.0
-1;147200;ASH_COATED_OSMIUM;9993;15;9991;29;;;10009;15;10012;29;;;10001;0.0
-1;147300;ASH_COATED_OSMIUM;9990;36;;;;;10009;15;10011;36;;;10000;0.0
-1;147300;INTARIAN_PEPPER_ROOT;11141;12;11138;25;;;11153;12;11156;25;;;11147;0.0
-1;147400;INTARIAN_PEPPER_ROOT;11141;15;11139;24;;;11153;15;11156;24;;;11147;0.0
-1;147400;ASH_COATED_OSMIUM;9993;18;9990;31;;;10009;18;;;;;10001;0.0
-1;147500;ASH_COATED_OSMIUM;9993;12;9991;38;;;10009;12;10012;38;;;10001;0.0
-1;147500;INTARIAN_PEPPER_ROOT;11141;10;11139;21;;;11156;21;;;;;11148;0.0
-1;147600;INTARIAN_PEPPER_ROOT;11139;31;;;;;11154;15;11156;31;;;11146;0.0
-1;147600;ASH_COATED_OSMIUM;9993;15;9991;34;;;10009;15;10012;34;;;10001;0.0
-1;147700;ASH_COATED_OSMIUM;;;;;;;10009;12;;;;;10009;0.0
-1;147700;INTARIAN_PEPPER_ROOT;11142;11;;;;;;;;;;;11142;0.0
-1;147800;INTARIAN_PEPPER_ROOT;11142;15;;;;;11154;15;;;;;11148;0.0
-1;147800;ASH_COATED_OSMIUM;9993;16;9991;36;;;10009;16;10012;36;;;10001;0.0
-1;147900;ASH_COATED_OSMIUM;9994;16;9991;26;;;10012;26;;;;;10003;0.0
-1;147900;INTARIAN_PEPPER_ROOT;11142;11;11139;25;;;11154;11;11157;25;;;11148;0.0
-1;148000;INTARIAN_PEPPER_ROOT;11142;12;11139;20;;;11154;12;11157;20;;;11148;0.0
-1;148000;ASH_COATED_OSMIUM;;;;;;;10010;18;;;;;10010;0.0
-1;148100;ASH_COATED_OSMIUM;9994;15;9992;30;;;10013;30;;;;;10004;0.0
-1;148100;INTARIAN_PEPPER_ROOT;11139;20;;;;;11157;20;;;;;11148;0.0
-1;148200;INTARIAN_PEPPER_ROOT;11142;11;;;;;11154;11;11157;21;;;11148;0.0
-1;148200;ASH_COATED_OSMIUM;;;;;;;10010;16;10012;25;;;10010;0.0
-1;148300;ASH_COATED_OSMIUM;9999;2;9994;12;9991;31;10010;12;10012;31;;;10004;0.0
-1;148300;INTARIAN_PEPPER_ROOT;;;;;;;11154;12;;;;;11154;0.0
-1;148400;INTARIAN_PEPPER_ROOT;11142;11;11140;26;;;11157;26;;;;;11150;0.0
-1;148400;ASH_COATED_OSMIUM;9994;15;9991;26;;;10010;15;10012;26;;;10002;0.0
-1;148500;ASH_COATED_OSMIUM;9999;6;9994;15;9991;28;10010;15;10012;28;;;10004;0.0
-1;148500;INTARIAN_PEPPER_ROOT;11142;12;11140;20;;;11155;12;11157;20;;;11148;0.0
-1;148600;INTARIAN_PEPPER_ROOT;11140;29;;;;;11157;29;;;;;11148;0.0
-1;148600;ASH_COATED_OSMIUM;;;;;;;10012;26;;;;;10012;0.0
-1;148700;ASH_COATED_OSMIUM;9993;14;9991;26;;;10009;14;10012;26;;;10001;0.0
-1;148700;INTARIAN_PEPPER_ROOT;;;;;;;11155;11;11158;24;;;11155;0.0
-1;148800;INTARIAN_PEPPER_ROOT;11143;14;11140;30;;;11155;14;11158;30;;;11149;0.0
-1;148800;ASH_COATED_OSMIUM;9993;16;9991;29;;;10009;16;10012;29;;;10001;0.0
-1;148900;INTARIAN_PEPPER_ROOT;11140;22;;;;;11155;11;11158;22;;;11148;0.0
-1;148900;ASH_COATED_OSMIUM;9993;14;9990;26;;;10009;14;;;;;10001;0.0
-1;149000;INTARIAN_PEPPER_ROOT;11143;11;11140;29;;;11155;11;11158;29;;;11149;0.0
-1;149000;ASH_COATED_OSMIUM;9993;15;;;;;10009;15;10012;34;;;10001;0.0
-1;149100;INTARIAN_PEPPER_ROOT;11143;10;;;;;11155;10;11158;20;;;11149;0.0
-1;149100;ASH_COATED_OSMIUM;9993;16;9990;29;;;9998;8;10009;16;;;9996;0.0
-1;149200;INTARIAN_PEPPER_ROOT;11143;10;11140;29;;;11158;29;;;;;11150;0.0
-1;149200;ASH_COATED_OSMIUM;9990;28;;;;;10009;12;10011;28;;;10000;0.0
-1;149300;INTARIAN_PEPPER_ROOT;11147;14;11143;14;11140;30;11155;14;11158;30;;;11151;0.0
-1;149300;ASH_COATED_OSMIUM;9990;38;;;;;10008;16;10011;38;;;9999;0.0
-1;149400;INTARIAN_PEPPER_ROOT;11141;29;;;;;11158;29;;;;;11150;0.0
-1;149400;ASH_COATED_OSMIUM;9990;31;;;;;10008;15;10011;31;;;9999;0.0
-1;149500;INTARIAN_PEPPER_ROOT;11143;15;11141;21;;;;;;;;;11143;0.0
-1;149500;ASH_COATED_OSMIUM;9998;5;9993;15;;;10009;15;10011;30;;;10004;0.0
-1;149600;INTARIAN_PEPPER_ROOT;11144;12;;;;;11156;12;11158;25;;;11150;0.0
-1;149600;ASH_COATED_OSMIUM;9993;15;9991;28;;;10012;28;;;;;10002;0.0
-1;149700;INTARIAN_PEPPER_ROOT;11144;14;11141;26;;;11156;14;11159;26;;;11150;0.0
-1;149700;ASH_COATED_OSMIUM;9991;31;;;;;10009;14;10012;31;;;10000;0.0
-1;149800;INTARIAN_PEPPER_ROOT;11144;15;11141;24;;;11156;15;;;;;11150;0.0
-1;149800;ASH_COATED_OSMIUM;9990;35;;;;;10011;35;;;;;10000;0.0
-1;149900;INTARIAN_PEPPER_ROOT;11144;11;11141;22;;;11156;11;11159;22;;;11150;0.0
-1;149900;ASH_COATED_OSMIUM;9993;12;9990;32;;;10009;12;10011;32;;;10001;0.0
-1;150000;INTARIAN_PEPPER_ROOT;11144;10;11141;31;;;11156;10;11159;31;;;11150;0.0
-1;150000;ASH_COATED_OSMIUM;9993;15;9991;34;;;10009;15;10012;34;;;10001;0.0
-1;150100;INTARIAN_PEPPER_ROOT;11144;15;;;;;11159;24;;;;;11152;0.0
-1;150100;ASH_COATED_OSMIUM;9993;19;9991;31;;;;;;;;;9993;0.0
-1;150200;INTARIAN_PEPPER_ROOT;11147;6;11141;19;;;11156;10;;;;;11152;0.0
-1;150200;ASH_COATED_OSMIUM;9993;18;9991;30;;;10012;30;;;;;10002;0.0
-1;150300;ASH_COATED_OSMIUM;9993;15;9991;34;;;10012;34;;;;;10002;0.0
-1;150300;INTARIAN_PEPPER_ROOT;11144;15;11141;24;;;11156;15;11159;24;;;11150;0.0
-1;150400;ASH_COATED_OSMIUM;9993;16;9990;30;;;10011;30;;;;;10002;0.0
-1;150400;INTARIAN_PEPPER_ROOT;11144;14;11142;19;;;11156;14;11159;19;;;11150;0.0
-1;150500;INTARIAN_PEPPER_ROOT;11142;30;;;;;11157;12;11159;30;;;11150;0.0
-1;150500;ASH_COATED_OSMIUM;9992;19;9990;38;;;10008;19;10011;38;;;10000;0.0
-1;150600;INTARIAN_PEPPER_ROOT;11148;9;11145;15;11142;30;11157;15;;;;;11152;0.0
-1;150600;ASH_COATED_OSMIUM;9992;12;;;;;10008;12;10011;26;;;10000;0.0
-1;150700;ASH_COATED_OSMIUM;9992;19;9990;28;;;10002;5;10008;19;10011;28;9997;0.0
-1;150700;INTARIAN_PEPPER_ROOT;11145;15;11142;30;;;11157;15;11160;30;;;11151;0.0
-1;150800;ASH_COATED_OSMIUM;9992;15;9990;26;;;10008;15;10011;26;;;10000;0.0
-1;150800;INTARIAN_PEPPER_ROOT;11145;11;11142;21;;;11157;11;11160;21;;;11151;0.0
-1;150900;INTARIAN_PEPPER_ROOT;11142;21;;;;;11160;21;;;;;11151;0.0
-1;150900;ASH_COATED_OSMIUM;9992;15;9990;28;;;10008;15;10011;28;;;10000;0.0
-1;151000;INTARIAN_PEPPER_ROOT;11145;10;11142;30;;;11157;10;;;;;11151;0.0
-1;151000;ASH_COATED_OSMIUM;9993;14;;;;;10009;14;;;;;10001;0.0
-1;151100;ASH_COATED_OSMIUM;9993;19;9991;25;;;10009;19;10012;25;;;10001;0.0
-1;151100;INTARIAN_PEPPER_ROOT;11145;15;11142;30;;;11160;30;;;;;11152;0.0
-1;151200;ASH_COATED_OSMIUM;9993;16;9991;36;;;10009;16;10012;36;;;10001;0.0
-1;151200;INTARIAN_PEPPER_ROOT;11142;26;;;;;11157;12;11160;26;;;11150;0.0
-1;151300;INTARIAN_PEPPER_ROOT;11145;10;11142;22;;;11157;10;;;;;11151;0.0
-1;151300;ASH_COATED_OSMIUM;9993;14;9991;34;;;10009;14;10012;34;;;10001;0.0
-1;151400;INTARIAN_PEPPER_ROOT;11143;28;;;;;11160;28;;;;;11152;0.0
-1;151400;ASH_COATED_OSMIUM;9991;35;;;;;10010;16;10012;35;;;10000;0.0
-1;151500;ASH_COATED_OSMIUM;9994;18;9991;36;;;10010;18;10012;36;;;10002;0.0
