day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;155600;ASH_COATED_OSMIUM;10000;19;;;;;10016;19;10018;35;;;10008;0.0
1;155700;ASH_COATED_OSMIUM;10000;15;9997;26;;;10018;26;;;;;10009;0.0
1;155700;INTARIAN_PEPPER_ROOT;13159;5;13145;25;;;13163;12;;;;;13161;0.0
1;155800;INTARIAN_PEPPER_ROOT;13149;11;;;;;13151;9;13166;22;;;13150;0.0
1;155800;ASH_COATED_OSMIUM;;;;;;;10009;6;10016;14;10018;26;10009;0.0
1;155900;INTARIAN_PEPPER_ROOT;13149;10;13146;31;;;13163;10;13166;31;;;13156;0.0
1;155900;ASH_COATED_OSMIUM;10000;14;;;;;10016;14;10018;29;;;10008;0.0
1;156000;INTARIAN_PEPPER_ROOT;13149;11;;;;;13163;11;13166;30;;;13156;0.0
1;156000;ASH_COATED_OSMIUM;9999;12;9997;38;;;10015;12;10018;38;;;10007;0.0
1;156100;ASH_COATED_OSMIUM;;;;;;;10018;38;;;;;10018;0.0
1;156100;INTARIAN_PEPPER_ROOT;13149;15;13146;25;;;13163;15;;;;;13156;0.0
1;156200;INTARIAN_PEPPER_ROOT;;;;;;;13163;11;13167;31;;;13163;0.0
1;156200;ASH_COATED_OSMIUM;10000;18;9997;32;;;10016;18;10018;32;;;10008;0.0
1;156300;INTARIAN_PEPPER_ROOT;13149;12;13146;19;;;13163;12;13167;19;;;13156;0.0
1;156300;ASH_COATED_OSMIUM;9999;15;9997;29;;;10018;29;;;;;10008;0.0
1;156400;INTARIAN_PEPPER_ROOT;13149;11;13146;28;;;13163;11;13167;28;;;13156;0.0
1;156400;ASH_COATED_OSMIUM;9999;12;9997;25;;;10015;12;;;;;10007;0.0
1;156500;ASH_COATED_OSMIUM;9999;16;9996;25;;;10015;16;10017;25;;;10007;0.0
1;156500;INTARIAN_PEPPER_ROOT;13149;12;13146;20;;;13164;12;13167;20;;;13156;0.0
1;156600;INTARIAN_PEPPER_ROOT;13150;10;13146;24;;;13164;10;13167;24;;;13157;0.0
1;156600;ASH_COATED_OSMIUM;9998;12;;;;;10014;12;10017;36;;;10006;0.0
1;156700;INTARIAN_PEPPER_ROOT;13150;11;;;;;13164;11;13167;20;;;13157;0.0
1;156700;ASH_COATED_OSMIUM;9998;15;;;;;10014;15;;;;;10006;0.0
1;156800;INTARIAN_PEPPER_ROOT;;;;;;;13167;30;;;;;13167;0.0
1;156800;ASH_COATED_OSMIUM;9997;15;9995;35;;;10013;15;10016;35;;;10005;0.0
1;156900;ASH_COATED_OSMIUM;9997;18;;;;;10006;2;10013;18;10015;34;10002;0.0
1;156900;INTARIAN_PEPPER_ROOT;13147;28;;;;;13164;14;13167;28;;;13156;0.0
1;157000;INTARIAN_PEPPER_ROOT;13150;14;13147;26;;;13164;14;13167;26;;;13157;0.0
1;157000;ASH_COATED_OSMIUM;9997;18;9995;36;;;10013;18;;;;;10005;0.0
1;157100;INTARIAN_PEPPER_ROOT;13154;12;13150;12;13147;20;13164;12;13167;20;;;13159;0.0
1;157100;ASH_COATED_OSMIUM;9997;12;;;;;10013;12;10015;32;;;10005;0.0
1;157200;INTARIAN_PEPPER_ROOT;13150;11;13147;22;;;13164;11;13168;22;;;13157;0.0
1;157200;ASH_COATED_OSMIUM;9996;15;9994;31;;;10012;15;;;;;10004;0.0
1;157300;ASH_COATED_OSMIUM;9996;16;9994;29;;;10012;16;10015;29;;;10004;0.0
1;157300;INTARIAN_PEPPER_ROOT;13150;12;13147;31;;;13164;12;13168;31;;;13157;0.0
1;157400;INTARIAN_PEPPER_ROOT;13147;31;;;;;13164;10;13168;31;;;13156;0.0
1;157400;ASH_COATED_OSMIUM;9996;15;9993;32;;;10012;15;10014;32;;;10004;0.0
1;157500;INTARIAN_PEPPER_ROOT;13150;12;13147;22;;;13165;12;13168;22;;;13158;0.0
1;157500;ASH_COATED_OSMIUM;9996;12;9994;31;;;10012;12;10015;31;;;10004;0.0
1;157600;ASH_COATED_OSMIUM;9996;14;;;;;10012;14;10015;26;;;10004;0.0
1;157600;INTARIAN_PEPPER_ROOT;13151;12;13147;25;;;13165;12;13168;25;;;13158;0.0
1;157700;ASH_COATED_OSMIUM;9996;18;;;;;10012;18;;;;;10004;0.0
1;157700;INTARIAN_PEPPER_ROOT;13151;15;13147;21;;;13165;15;13168;21;;;13158;0.0
1;157800;ASH_COATED_OSMIUM;9996;15;;;;;10012;15;10015;38;;;10004;0.0
1;157800;INTARIAN_PEPPER_ROOT;13151;15;;;;;13165;15;13168;20;;;13158;0.0
1;157900;INTARIAN_PEPPER_ROOT;13151;12;13148;31;;;13165;12;13168;31;;;13158;0.0
1;157900;ASH_COATED_OSMIUM;9996;16;9993;35;;;10005;2;10012;16;10014;35;10000;0.0
1;158000;ASH_COATED_OSMIUM;9996;18;9993;30;;;10012;18;10014;30;;;10004;0.0
1;158000;INTARIAN_PEPPER_ROOT;13151;11;13148;21;;;13165;11;13168;21;;;13158;0.0
1;158100;ASH_COATED_OSMIUM;9996;15;;;;;10012;15;;;;;10004;0.0
1;158100;INTARIAN_PEPPER_ROOT;;;;;;;13165;12;13168;31;;;13165;0.0
1;158200;ASH_COATED_OSMIUM;9996;19;9993;32;;;10012;19;;;;;10004;0.0
1;158200;INTARIAN_PEPPER_ROOT;13151;12;13148;20;;;13165;12;;;;;13158;0.0
1;158300;INTARIAN_PEPPER_ROOT;13151;10;13148;25;;;13165;10;;;;;13158;0.0
1;158300;ASH_COATED_OSMIUM;9996;14;9993;35;;;;;;;;;9996;0.0
1;158400;ASH_COATED_OSMIUM;9996;12;;;;;10012;12;10014;31;;;10004;0.0
1;158400;INTARIAN_PEPPER_ROOT;13148;28;;;;;13165;10;;;;;13156;0.0
1;158500;ASH_COATED_OSMIUM;9996;16;9994;28;;;10012;16;10015;28;;;10004;0.0
1;158500;INTARIAN_PEPPER_ROOT;13151;10;13148;28;;;13169;28;;;;;13160;0.0
1;158600;ASH_COATED_OSMIUM;9996;14;9994;31;;;10012;14;10015;31;;;10004;0.0
1;158600;INTARIAN_PEPPER_ROOT;13152;15;13148;28;;;13166;15;13169;28;;;13159;0.0
1;158700;INTARIAN_PEPPER_ROOT;13148;25;;;;;13169;25;;;;;13158;0.0
1;158700;ASH_COATED_OSMIUM;9997;15;9994;31;;;10013;15;;;;;10005;0.0
1;158800;ASH_COATED_OSMIUM;9997;14;9995;38;;;10013;14;10016;38;;;10005;0.0
1;158800;INTARIAN_PEPPER_ROOT;13152;10;;;;;13166;10;13169;21;;;13159;0.0
1;158900;ASH_COATED_OSMIUM;9997;12;9995;35;;;10016;35;;;;;10006;0.0
1;158900;INTARIAN_PEPPER_ROOT;13152;12;13149;29;;;13166;12;13169;29;;;13159;0.0
1;159000;ASH_COATED_OSMIUM;9998;19;9995;28;;;10016;28;;;;;10007;0.0
1;159000;INTARIAN_PEPPER_ROOT;13152;12;13149;21;;;13166;12;13169;21;;;13159;0.0
1;159100;ASH_COATED_OSMIUM;9997;15;;;;;10013;15;10016;25;;;10005;0.0
1;159100;INTARIAN_PEPPER_ROOT;13152;11;13149;21;;;13166;11;;;;;13159;0.0
1;159200;INTARIAN_PEPPER_ROOT;13152;10;13149;28;;;13166;10;13170;28;;;13159;0.0
1;159200;ASH_COATED_OSMIUM;9998;16;9995;35;;;10016;35;;;;;10007;0.0
1;159300;ASH_COATED_OSMIUM;9998;16;9995;30;;;10014;16;10016;30;;;10006;0.0
1;159300;INTARIAN_PEPPER_ROOT;;;;;;;13166;12;13170;29;;;13166;0.0
1;159400;ASH_COATED_OSMIUM;9998;14;9995;32;;;10014;14;10016;32;;;10006;0.0
1;159400;INTARIAN_PEPPER_ROOT;13152;15;13149;26;;;13166;15;13170;26;;;13159;0.0
1;159500;ASH_COATED_OSMIUM;9998;19;9995;32;;;10016;32;;;;;10007;0.0
1;159500;INTARIAN_PEPPER_ROOT;13152;14;;;;;13167;14;13170;20;;;13160;0.0
1;159600;INTARIAN_PEPPER_ROOT;13153;12;13149;26;;;13167;12;13170;26;;;13160;0.0
1;159600;ASH_COATED_OSMIUM;9998;14;9995;35;;;10014;14;10016;35;;;10006;0.0
1;159700;ASH_COATED_OSMIUM;9998;19;9995;30;;;;;;;;;9998;0.0
1;159700;INTARIAN_PEPPER_ROOT;13149;22;;;;;13167;10;13170;22;;;13158;0.0
1;159800;ASH_COATED_OSMIUM;9997;14;;;;;10007;6;10016;28;;;10002;0.0
1;159800;INTARIAN_PEPPER_ROOT;13149;31;;;;;13167;10;13170;31;;;13158;0.0
1;159900;INTARIAN_PEPPER_ROOT;13153;12;13150;25;;;13170;25;;;;;13162;0.0
1;159900;ASH_COATED_OSMIUM;9997;16;9994;32;;;10015;32;;;;;10006;0.0
1;160000;INTARIAN_PEPPER_ROOT;13153;12;13150;28;;;13170;28;;;;;13162;0.0
1;160000;ASH_COATED_OSMIUM;9997;12;9995;35;;;10013;12;10016;35;;;10005;0.0
1;160100;INTARIAN_PEPPER_ROOT;13153;15;13150;26;;;13167;15;13170;26;;;13160;0.0
1;160100;ASH_COATED_OSMIUM;9997;12;;;;;10013;12;10015;30;;;10005;0.0
1;160200;ASH_COATED_OSMIUM;9997;19;9994;38;;;10013;19;10015;38;;;10005;0.0
1;160200;INTARIAN_PEPPER_ROOT;13153;14;13150;26;;;13167;14;13171;26;;;13160;0.0
1;160300;INTARIAN_PEPPER_ROOT;13153;12;;;;;;;;;;;13153;0.0
1;160300;ASH_COATED_OSMIUM;9996;15;9994;34;;;10012;15;10015;34;;;10004;0.0
1;160400;INTARIAN_PEPPER_ROOT;13153;15;13150;26;;;13167;15;;;;;13160;0.0
1;160400;ASH_COATED_OSMIUM;9996;16;9994;28;;;10012;16;10015;28;;;10004;0.0
1;160500;INTARIAN_PEPPER_ROOT;13157;6;13153;12;;;13171;19;;;;;13164;0.0
1;160500;ASH_COATED_OSMIUM;9997;18;9994;30;;;10013;18;10015;30;;;10005;0.0
1;160600;ASH_COATED_OSMIUM;9997;16;9995;30;;;10013;16;10016;30;;;10005;0.0
1;160600;INTARIAN_PEPPER_ROOT;;;;;;;13168;14;13171;21;;;13168;0.0
1;160700;INTARIAN_PEPPER_ROOT;13154;12;13150;31;;;13168;12;13171;31;;;13161;0.0
1;160700;ASH_COATED_OSMIUM;9998;18;;;;;10014;18;10017;34;;;10006;0.0
1;160800;INTARIAN_PEPPER_ROOT;13154;14;13150;25;;;13171;25;;;;;13162;0.0
1;160800;ASH_COATED_OSMIUM;9999;14;9996;28;;;10015;14;10017;28;;;10007;0.0
1;160900;INTARIAN_PEPPER_ROOT;13154;12;13151;31;;;13168;12;13171;31;;;13161;0.0
1;160900;ASH_COATED_OSMIUM;9999;18;;;;;10015;18;10017;35;;;10007;0.0
1;161000;ASH_COATED_OSMIUM;9996;25;;;;;10014;16;10017;25;;;10005;0.0
1;161000;INTARIAN_PEPPER_ROOT;13154;12;13151;21;;;13168;12;13171;21;;;13161;0.0
1;161100;INTARIAN_PEPPER_ROOT;13154;10;13151;20;;;13168;10;13171;20;;;13161;0.0
1;161100;ASH_COATED_OSMIUM;9999;15;9997;26;;;10015;15;10018;26;;;10007;0.0
1;161200;INTARIAN_PEPPER_ROOT;13154;14;13151;21;;;13168;14;13172;21;;;13161;0.0
1;161200;ASH_COATED_OSMIUM;9999;19;9997;31;;;10015;19;10018;31;;;10007;0.0
1;161300;INTARIAN_PEPPER_ROOT;13154;10;;;;;;;;;;;13154;0.0
1;161300;ASH_COATED_OSMIUM;10000;15;9997;32;;;10016;15;10018;32;;;10008;0.0
1;161400;ASH_COATED_OSMIUM;9999;14;9997;25;;;10015;14;10018;25;;;10007;0.0
1;161400;INTARIAN_PEPPER_ROOT;13151;22;;;;;13168;12;13172;22;;;13160;0.0
1;161500;INTARIAN_PEPPER_ROOT;13154;11;13151;26;;;13169;11;13172;26;;;13162;0.0
1;161500;ASH_COATED_OSMIUM;9999;18;9996;25;;;10015;18;10017;25;;;10007;0.0
1;161600;INTARIAN_PEPPER_ROOT;13155;14;13151;30;;;13169;14;13172;30;;;13162;0.0
1;161600;ASH_COATED_OSMIUM;9998;15;;;;;10014;15;10017;29;;;10006;0.0
1;161700;INTARIAN_PEPPER_ROOT;13151;21;;;;;13169;12;13172;21;;;13160;0.0
1;161700;ASH_COATED_OSMIUM;9998;16;9996;29;;;10017;29;;;;;10008;0.0
1;161800;ASH_COATED_OSMIUM;9998;14;9996;28;;;10014;14;10017;28;;;10006;0.0
1;161800;INTARIAN_PEPPER_ROOT;13155;11;13151;29;;;13169;11;13172;29;;;13162;0.0
1;161900;INTARIAN_PEPPER_ROOT;;;;;;;13169;11;13172;22;;;13169;0.0
1;161900;ASH_COATED_OSMIUM;9999;16;9996;26;;;10015;16;10017;26;;;10007;0.0
1;162000;INTARIAN_PEPPER_ROOT;13152;24;;;;;13169;14;13172;24;;;13160;0.0
1;162000;ASH_COATED_OSMIUM;9998;19;9996;29;;;10014;19;10017;29;;;10006;0.0
1;162100;INTARIAN_PEPPER_ROOT;13155;12;13152;19;;;13169;12;13172;19;;;13162;0.0
1;162100;ASH_COATED_OSMIUM;9998;15;9996;36;;;10017;36;;;;;10008;0.0
1;162200;INTARIAN_PEPPER_ROOT;13152;19;;;;;13169;15;13173;19;;;13160;0.0
1;162200;ASH_COATED_OSMIUM;9996;25;;;;;10017;25;;;;;10006;0.0
1;162300;ASH_COATED_OSMIUM;10004;6;9998;12;9996;36;10014;12;10017;36;;;10009;0.0
1;162300;INTARIAN_PEPPER_ROOT;13155;10;13152;20;;;13169;10;13173;20;;;13162;0.0
1;162400;INTARIAN_PEPPER_ROOT;13155;15;13152;29;;;13169;15;13173;29;;;13162;0.0
1;162400;ASH_COATED_OSMIUM;9996;38;;;;;10014;15;10017;38;;;10005;0.0
1;162500;INTARIAN_PEPPER_ROOT;13155;14;;;;;13170;14;13173;28;;;13162;0.0
1;162500;ASH_COATED_OSMIUM;9998;19;9995;28;;;10016;28;;;;;10007;0.0
1;162600;INTARIAN_PEPPER_ROOT;13156;15;13152;30;;;13170;15;13173;30;;;13163;0.0
1;162600;ASH_COATED_OSMIUM;9998;12;9996;35;;;10014;12;10017;35;;;10006;0.0
1;162700;ASH_COATED_OSMIUM;9998;18;9996;28;;;10014;18;10017;28;;;10006;0.0
1;162700;INTARIAN_PEPPER_ROOT;13152;26;;;;;13170;12;13173;26;;;13161;0.0
1;162800;INTARIAN_PEPPER_ROOT;13156;11;13152;22;;;13170;11;;;;;13163;0.0
1;162800;ASH_COATED_OSMIUM;9998;18;9995;34;;;10014;18;10016;34;;;10006;0.0
1;162900;INTARIAN_PEPPER_ROOT;13156;15;13153;22;;;13170;15;13173;22;;;13163;0.0
1;162900;ASH_COATED_OSMIUM;;;;;;;10014;14;10016;36;;;10014;0.0
1;163000;INTARIAN_PEPPER_ROOT;13153;19;;;;;13170;15;13173;19;;;13162;0.0
1;163000;ASH_COATED_OSMIUM;9998;12;9995;34;;;10014;12;10017;34;;;10006;0.0
1;163100;ASH_COATED_OSMIUM;9998;19;9995;32;;;10014;19;;;;;10006;0.0
1;163100;INTARIAN_PEPPER_ROOT;13156;14;13153;30;;;13173;30;;;;;13164;0.0
1;163200;INTARIAN_PEPPER_ROOT;13153;20;;;;;13170;12;;;;;13162;0.0
1;163200;ASH_COATED_OSMIUM;9996;32;;;;;10014;15;10017;32;;;10005;0.0
1;163300;INTARIAN_PEPPER_ROOT;13156;11;13153;20;;;;;;;;;13156;0.0
1;163300;ASH_COATED_OSMIUM;9998;16;9996;29;;;10017;29;;;;;10008;0.0
1;163400;INTARIAN_PEPPER_ROOT;13156;15;13153;25;;;13170;15;13174;25;;;13163;0.0
1;163400;ASH_COATED_OSMIUM;9997;14;9995;25;;;10013;14;10016;25;;;10005;0.0
1;163500;ASH_COATED_OSMIUM;9998;14;;;;;10014;14;10016;29;;;10006;0.0
1;163500;INTARIAN_PEPPER_ROOT;13156;14;13153;24;;;13171;14;13174;24;;;13164;0.0
1;163600;ASH_COATED_OSMIUM;9995;25;;;;;10014;16;10016;25;;;10004;0.0
1;163600;INTARIAN_PEPPER_ROOT;13157;14;13153;30;;;13171;14;13174;30;;;13164;0.0
1;163700;INTARIAN_PEPPER_ROOT;13157;15;13153;21;;;13171;15;13174;21;;;13164;0.0
1;163700;ASH_COATED_OSMIUM;9999;19;9996;32;;;10015;19;10017;32;;;10007;0.0
1;163800;ASH_COATED_OSMIUM;9999;14;9996;34;;;10017;34;;;;;10008;0.0
1;163800;INTARIAN_PEPPER_ROOT;;;;;;;13171;11;13174;25;;;13171;0.0
1;163900;ASH_COATED_OSMIUM;9996;34;;;;;10015;15;10017;34;;;10006;0.0
1;163900;INTARIAN_PEPPER_ROOT;13154;31;;;;;13174;31;;;;;13164;0.0
1;164000;ASH_COATED_OSMIUM;9996;35;;;;;10014;15;;;;;10005;0.0
1;164000;INTARIAN_PEPPER_ROOT;13157;14;13154;30;;;13174;30;;;;;13166;0.0
1;164100;INTARIAN_PEPPER_ROOT;13168;6;13157;11;;;13174;31;;;;;13171;0.0
1;164100;ASH_COATED_OSMIUM;9996;38;;;;;10014;18;10017;38;;;10005;0.0
1;164200;INTARIAN_PEPPER_ROOT;13157;14;13154;30;;;13160;9;13171;14;;;13158;0.0
1;164200;ASH_COATED_OSMIUM;9996;28;;;;;10014;12;;;;;10005;0.0
1;164300;ASH_COATED_OSMIUM;9998;14;9996;30;;;10014;14;10017;30;;;10006;0.0
1;164300;INTARIAN_PEPPER_ROOT;13157;15;13154;22;;;13171;15;13175;22;;;13164;0.0
1;164400;INTARIAN_PEPPER_ROOT;13157;12;13154;31;;;13171;12;;;;;13164;0.0
1;164400;ASH_COATED_OSMIUM;9999;16;9996;35;;;10015;16;;;;;10007;0.0
1;164500;INTARIAN_PEPPER_ROOT;13157;12;;;;;13172;12;;;;;13164;0.0
1;164500;ASH_COATED_OSMIUM;9996;25;;;;;10015;18;10017;25;;;10006;0.0
1;164600;INTARIAN_PEPPER_ROOT;13154;22;;;;;13172;15;;;;;13163;0.0
1;164600;ASH_COATED_OSMIUM;9999;12;9997;31;;;10018;31;;;;;10008;0.0
1;164700;ASH_COATED_OSMIUM;9999;19;9996;35;;;10015;19;10017;35;;;10007;0.0
1;164700;INTARIAN_PEPPER_ROOT;13158;14;13154;29;;;13172;14;13175;29;;;13165;0.0
1;164800;INTARIAN_PEPPER_ROOT;13158;11;13154;19;;;13172;11;13175;19;;;13165;0.0
1;164800;ASH_COATED_OSMIUM;9999;15;9996;38;;;10015;15;10017;38;;;10007;0.0
1;164900;INTARIAN_PEPPER_ROOT;13158;11;13155;31;;;13172;11;13175;31;;;13165;0.0
1;164900;ASH_COATED_OSMIUM;9996;34;;;;;10015;14;10017;34;;;10006;0.0
1;165000;INTARIAN_PEPPER_ROOT;13155;24;;;;;13172;11;;;;;13164;0.0
1;165000;ASH_COATED_OSMIUM;9999;14;9997;35;;;10015;14;;;;;10007;0.0
1;165100;ASH_COATED_OSMIUM;9999;14;9997;30;;;10015;14;10018;30;;;10007;0.0
1;165100;INTARIAN_PEPPER_ROOT;13158;11;13155;29;;;13172;11;13175;29;;;13165;0.0
1;165200;INTARIAN_PEPPER_ROOT;13158;12;;;;;13172;12;13176;31;;;13165;0.0
1;165200;ASH_COATED_OSMIUM;9997;34;;;;;10016;12;10018;34;;;10006;0.0
1;165300;INTARIAN_PEPPER_ROOT;13155;28;;;;;13172;12;13176;28;;;13164;0.0
1;165300;ASH_COATED_OSMIUM;9998;25;;;;;10016;19;10019;25;;;10007;0.0
1;165400;INTARIAN_PEPPER_ROOT;13158;15;13155;26;;;13172;15;13176;26;;;13165;0.0
1;165400;ASH_COATED_OSMIUM;10000;18;9998;38;;;;;;;;;10000;0.0
1;165500;ASH_COATED_OSMIUM;10009;5;9997;36;;;10016;12;10018;36;;;10012;0.0
1;165500;INTARIAN_PEPPER_ROOT;13155;31;;;;;13176;31;;;;;13166;0.0
1;165600;INTARIAN_PEPPER_ROOT;13159;14;13155;22;;;13173;14;13176;22;;;13166;0.0
1;165600;ASH_COATED_OSMIUM;9998;31;;;;;10016;14;10019;31;;;10007;0.0
1;165700;INTARIAN_PEPPER_ROOT;13159;11;13155;29;;;13168;8;13173;11;13176;29;13164;0.0
1;165700;ASH_COATED_OSMIUM;10000;15;9998;34;;;10016;15;10019;34;;;10008;0.0
1;165800;INTARIAN_PEPPER_ROOT;13159;10;13155;21;;;13173;10;13176;21;;;13166;0.0
1;165800;ASH_COATED_OSMIUM;10000;18;9998;35;;;10016;18;10019;35;;;10008;0.0
1;165900;ASH_COATED_OSMIUM;10000;18;9997;35;;;10016;18;10018;35;;;10008;0.0
1;165900;INTARIAN_PEPPER_ROOT;13159;15;;;;;13173;15;13176;20;;;13166;0.0
1;166000;INTARIAN_PEPPER_ROOT;13159;14;13156;22;;;13176;22;;;;;13168;0.0
1;166000;ASH_COATED_OSMIUM;9999;14;9997;34;;;10015;14;10018;34;;;10007;0.0
1;166100;INTARIAN_PEPPER_ROOT;;;;;;;13173;15;13176;25;;;13173;0.0
1;166100;ASH_COATED_OSMIUM;10005;5;9997;36;;;10015;19;10018;36;;;10010;0.0
1;166200;INTARIAN_PEPPER_ROOT;13159;15;13156;26;;;13173;15;13177;26;;;13166;0.0
1;166200;ASH_COATED_OSMIUM;9999;19;;;;;10015;19;10018;30;;;10007;0.0
1;166300;ASH_COATED_OSMIUM;9999;14;9997;38;;;10015;14;10018;38;;;10007;0.0
1;166300;INTARIAN_PEPPER_ROOT;13159;12;13156;30;;;13173;12;13177;30;;;13166;0.0
1;166400;INTARIAN_PEPPER_ROOT;13156;25;;;;;13173;15;13177;25;;;13164;0.0
1;166400;ASH_COATED_OSMIUM;9999;15;;;;;10015;15;;;;;10007;0.0
1;166500;INTARIAN_PEPPER_ROOT;13159;11;13156;21;;;13174;11;;;;;13166;0.0
1;166500;ASH_COATED_OSMIUM;9998;16;9996;29;;;10017;29;;;;;10008;0.0
1;166600;ASH_COATED_OSMIUM;;;;;;;10014;12;10016;31;;;10014;0.0
1;166600;INTARIAN_PEPPER_ROOT;13160;14;13156;31;;;13174;14;13177;31;;;13167;0.0
1;166700;ASH_COATED_OSMIUM;9998;18;;;;;10014;18;10017;30;;;10006;0.0
1;166700;INTARIAN_PEPPER_ROOT;13160;14;13156;20;;;13174;14;13177;20;;;13167;0.0
1;166800;ASH_COATED_OSMIUM;9998;18;9996;38;;;10014;18;;;;;10006;0.0
1;166800;INTARIAN_PEPPER_ROOT;13160;14;13156;30;;;13174;14;13177;30;;;13167;0.0
1;166900;INTARIAN_PEPPER_ROOT;13160;10;13157;30;;;13174;10;13177;30;;;13167;0.0
1;166900;ASH_COATED_OSMIUM;9998;16;9995;35;;;10016;35;;;;;10007;0.0
1;167000;ASH_COATED_OSMIUM;9995;29;;;;;10016;29;;;;;10006;0.0
1;167000;INTARIAN_PEPPER_ROOT;13160;10;13157;26;;;13174;10;13177;26;;;13167;0.0
1;167100;ASH_COATED_OSMIUM;9999;14;;;;;10015;14;10017;32;;;10007;0.0
1;167100;INTARIAN_PEPPER_ROOT;13160;11;;;;;13174;11;;;;;13167;0.0
1;167200;ASH_COATED_OSMIUM;9999;16;9996;30;;;10015;16;10017;30;;;10007;0.0
1;167200;INTARIAN_PEPPER_ROOT;13157;24;;;;;13174;14;;;;;13166;0.0
1;167300;INTARIAN_PEPPER_ROOT;13160;12;13157;30;;;13174;12;;;;;13167;0.0
1;167300;ASH_COATED_OSMIUM;9999;12;9996;26;;;10015;12;10017;26;;;10007;0.0
1;167400;ASH_COATED_OSMIUM;9999;18;;;;;10015;18;10018;31;;;10007;0.0
1;167400;INTARIAN_PEPPER_ROOT;13160;14;13157;25;;;13174;14;13178;25;;;13167;0.0
1;167500;ASH_COATED_OSMIUM;9999;16;9997;26;;;10015;16;10018;26;;;10007;0.0
1;167500;INTARIAN_PEPPER_ROOT;13160;15;;;;;13175;15;13178;28;;;13168;0.0
1;167600;ASH_COATED_OSMIUM;9999;19;9997;26;;;10015;19;;;;;10007;0.0
1;167600;INTARIAN_PEPPER_ROOT;;;;;;;13175;14;13178;22;;;13175;0.0
1;167700;INTARIAN_PEPPER_ROOT;13161;11;13157;31;;;;;;;;;13161;0.0
1;167700;ASH_COATED_OSMIUM;9999;19;9996;32;;;10015;19;10017;32;;;10007;0.0
1;167800;ASH_COATED_OSMIUM;9999;12;9996;29;;;10017;29;;;;;10008;0.0
1;167800;INTARIAN_PEPPER_ROOT;13161;10;13157;26;;;13175;10;13178;26;;;13168;0.0
1;167900;ASH_COATED_OSMIUM;9999;14;;;;;10015;14;10018;25;;;10007;0.0
1;167900;INTARIAN_PEPPER_ROOT;13161;10;13158;29;;;13175;10;13178;29;;;13168;0.0
1;168000;ASH_COATED_OSMIUM;9999;16;9997;26;;;10015;16;10018;26;;;10007;0.0
1;168000;INTARIAN_PEPPER_ROOT;13161;12;13158;24;;;13175;12;13178;24;;;13168;0.0
1;168100;ASH_COATED_OSMIUM;9999;19;9996;28;;;10015;19;10017;28;;;10007;0.0
1;168100;INTARIAN_PEPPER_ROOT;13161;10;13158;26;;;13175;10;13178;26;;;13168;0.0
1;168200;INTARIAN_PEPPER_ROOT;13161;11;13158;26;;;13175;11;13179;26;;;13168;0.0
1;168200;ASH_COATED_OSMIUM;9998;18;9996;25;;;10017;25;;;;;10008;0.0
1;168300;ASH_COATED_OSMIUM;9998;16;;;;;10017;30;;;;;10008;0.0
1;168300;INTARIAN_PEPPER_ROOT;13161;15;13158;20;;;13175;15;13179;20;;;13168;0.0
1;168400;ASH_COATED_OSMIUM;9998;15;9996;31;;;10014;15;;;;;10006;0.0
1;168400;INTARIAN_PEPPER_ROOT;13158;25;;;;;13175;14;13179;25;;;13166;0.0
1;168500;ASH_COATED_OSMIUM;9999;14;9996;25;;;10015;14;10017;25;;;10007;0.0
1;168500;INTARIAN_PEPPER_ROOT;13161;12;;;;;13176;12;13179;30;;;13168;0.0
1;168600;INTARIAN_PEPPER_ROOT;13162;15;13158;25;;;13176;15;13179;25;;;13169;0.0
1;168600;ASH_COATED_OSMIUM;9999;19;9997;29;;;10015;19;10018;29;;;10007;0.0
1;168700;INTARIAN_PEPPER_ROOT;13162;10;13158;30;;;13176;10;13179;30;;;13169;0.0
1;168700;ASH_COATED_OSMIUM;9999;15;9996;25;;;10015;15;10017;25;;;10007;0.0
1;168800;ASH_COATED_OSMIUM;9999;18;9997;31;;;10015;18;;;;;10007;0.0
1;168800;INTARIAN_PEPPER_ROOT;13162;11;13158;29;;;13176;11;13179;29;;;13169;0.0
1;168900;INTARIAN_PEPPER_ROOT;13162;11;13159;30;;;13176;11;13179;30;;;13169;0.0
1;168900;ASH_COATED_OSMIUM;9997;32;;;;;10009;4;10015;14;10018;32;10003;0.0
1;169000;INTARIAN_PEPPER_ROOT;13162;15;13159;21;;;13176;15;13179;21;;;13169;0.0
1;169000;ASH_COATED_OSMIUM;9999;15;9997;28;;;10015;15;10018;28;;;10007;0.0
1;169100;INTARIAN_PEPPER_ROOT;13159;21;;;;;13176;12;13179;21;;;13168;0.0
1;169100;ASH_COATED_OSMIUM;9999;14;9996;31;;;10015;14;10018;31;;;10007;0.0
1;169200;ASH_COATED_OSMIUM;9999;18;9996;34;;;10017;34;;;;;10008;0.0
1;169200;INTARIAN_PEPPER_ROOT;13162;11;13159;31;;;13176;11;13180;31;;;13169;0.0
1;169300;INTARIAN_PEPPER_ROOT;13162;14;13159;29;;;13176;14;13180;29;;;13169;0.0
